Title,First Name,E-mail Address,Business Street,Company
"ZASEBNA FIZIOTERAPIJA, MRŠNIK TATJANA, VIŠJA FIZIOTERAPEVTKA","ZASEBNA FIZIOTERAPIJA, MRŠNIK TATJANA, VIŠJA FIZIOTERAPEVTKA",,"Osojnikova cesta 9, 2250 Ptuj",", ZASEBNA FIZIOTERAPIJA, MRŠNIK TATJANA, VIŠJA FIZIOTERAPEVTKA"
KUSANOVIĆ JADRANKO - ZOBNI ATELJE - ZASEBNA ZOBOZDRAVSTVENA AMBULANTA ZA ODRASLE,KUSANOVIĆ JADRANKO - ZOBNI ATELJE - ZASEBNA ZOBOZDRAVSTVENA AMBULANTA ZA ODRASLE,,"Volkmerjeva cesta 63, 2250 Ptuj",", KUSANOVIĆ JADRANKO - ZOBNI ATELJE - ZASEBNA ZOBOZDRAVSTVENA AMBULANTA ZA ODRASLE"
"ZOBNA AMBULANTA ZA ODRASLE ŠUČUR VERICA, DR. DENT. MED.","ZOBNA AMBULANTA ZA ODRASLE ŠUČUR VERICA, DR. DENT. MED.",,"Potrčeva cesta 4 A, 2250 Ptuj",", ZOBNA AMBULANTA ZA ODRASLE ŠUČUR VERICA, DR. DENT. MED."
ŠALKOVIĆ VLADIMIR - ZASEBNA ZOBNA AMBULANTA,ŠALKOVIĆ VLADIMIR - ZASEBNA ZOBNA AMBULANTA,,"Racovnik 29, 4228 Železniki",", ŠALKOVIĆ VLADIMIR - ZASEBNA ZOBNA AMBULANTA"
"CAMLEK TOMAŽ - ZASEBNA SPECIALISTIČNA AMBULANTA, INTERNA MEDICINA S PULMOLOGIJO IN DEABETOLOGIJO","CAMLEK TOMAŽ - ZASEBNA SPECIALISTIČNA AMBULANTA, INTERNA MEDICINA S PULMOLOGIJO IN DEABETOLOGIJO",,"Stara cesta 10, 4220 Škofja Loka",", CAMLEK TOMAŽ - ZASEBNA SPECIALISTIČNA AMBULANTA, INTERNA MEDICINA S PULMOLOGIJO IN DEABETOLOGIJO"
PUSTOVRH BOJAN - SPECIALIST INTERNIST,PUSTOVRH BOJAN - SPECIALIST INTERNIST,,"Aškerčeva ulica 1, 3000 Celje",", PUSTOVRH BOJAN - SPECIALIST INTERNIST"
OCEPEK-VEBER MOJCA - ZASEBNA ZOBNA AMBULANTA,OCEPEK-VEBER MOJCA - ZASEBNA ZOBNA AMBULANTA,,"Cesta na Dobrovo 114, 3000 Celje",", OCEPEK-VEBER MOJCA - ZASEBNA ZOBNA AMBULANTA"
NEUDAUER-RESNIK LJUBA - SPECIALIST IZ OFTALMOLOGIJE,NEUDAUER-RESNIK LJUBA - SPECIALIST IZ OFTALMOLOGIJE,,"Panonska ulica 5, 2250 Ptuj",", NEUDAUER-RESNIK LJUBA - SPECIALIST IZ OFTALMOLOGIJE"
KEKEC LILJANA - ZASEBNA ZOBNA AMBULANTA ZA ODRASLE,KEKEC LILJANA - ZASEBNA ZOBNA AMBULANTA ZA ODRASLE,,"Na tratah 4, 2250 Ptuj",", KEKEC LILJANA - ZASEBNA ZOBNA AMBULANTA ZA ODRASLE"
KNEZ-ZUPAN BERNARDA - ZASEBNA ZOBNA AMBULANTA,KNEZ-ZUPAN BERNARDA - ZASEBNA ZOBNA AMBULANTA,,"Gregorčičeva ulica 5, 3000 Celje",", KNEZ-ZUPAN BERNARDA - ZASEBNA ZOBNA AMBULANTA"
ROGINA LIDIJA - ZASEBNA FIZIOTERAPIJA,ROGINA LIDIJA - ZASEBNA FIZIOTERAPIJA,,"Rajšpova ulica 16, 2250 Ptuj",", ROGINA LIDIJA - ZASEBNA FIZIOTERAPIJA"
PETRUŠA ANDREJ - P.3. ORDINACIJA ZA KLINIČNO PSIHOLOGIJO,PETRUŠA ANDREJ - P.3. ORDINACIJA ZA KLINIČNO PSIHOLOGIJO,,"Cesta v Mestni log 55, 1000 Ljubljana",", PETRUŠA ANDREJ - P.3. ORDINACIJA ZA KLINIČNO PSIHOLOGIJO"
KONDA ALENKA - FIZIOTERAPIJA,KONDA ALENKA - FIZIOTERAPIJA,,"Ulica bratov Vošnjakov 12, 3000 Celje",", KONDA ALENKA - FIZIOTERAPIJA"
POTOČNIK-LEBER CVETKA - ZASEBNA ZOBOZDRAVSTVENA AMBULANTA ZA ODRASLE,POTOČNIK-LEBER CVETKA - ZASEBNA ZOBOZDRAVSTVENA AMBULANTA ZA ODRASLE,,"Trstenjakova ulica 5, 2250 Ptuj",", POTOČNIK-LEBER CVETKA - ZASEBNA ZOBOZDRAVSTVENA AMBULANTA ZA ODRASLE"
ŠAŠKO VALERIJA - AMBULANTA ŠAŠKO,ŠAŠKO VALERIJA - AMBULANTA ŠAŠKO,,"Osojnikova cesta 9, 2250 Ptuj",", ŠAŠKO VALERIJA - AMBULANTA ŠAŠKO"
"ZASEBNA SPECIALISTIČNA AMBULANTA ZA DUŠEVNO ZDRAVJE RAZVOJNE DOBE IN DRUŽINE DR. MED. LEA ŠINKOVEC, SPECIALISTKA PSIHIATRIJE","ZASEBNA SPECIALISTIČNA AMBULANTA ZA DUŠEVNO ZDRAVJE RAZVOJNE DOBE IN DRUŽINE DR. MED. LEA ŠINKOVEC, SPECIALISTKA PSIHIATRIJE",,"Na Poklonu 7, 5281 Spodnja Idrija",", ZASEBNA SPECIALISTIČNA AMBULANTA ZA DUŠEVNO ZDRAVJE RAZVOJNE DOBE IN DRUŽINE DR. MED. LEA ŠINKOVEC, SPECIALISTKA PSIHIATRIJE"
"ZASEBNA ZOBNA AMBULANTA DANICA AUŽNER ŠKORJANC, dr.dent.med.","ZASEBNA ZOBNA AMBULANTA DANICA AUŽNER ŠKORJANC, dr.dent.med.",,"Gregorčičeva ulica 5, 3000 Celje",", ZASEBNA ZOBNA AMBULANTA DANICA AUŽNER ŠKORJANC, dr.dent.med."
VODOPIVEC VESNA - SPECIALIST INTERNE MEDICINE,VODOPIVEC VESNA - SPECIALIST INTERNE MEDICINE,,"Cankarjeva ulica 4, 6210 Sežana",", VODOPIVEC VESNA - SPECIALIST INTERNE MEDICINE"
"HELENA SIMONIČ GERZEJ DR.DENT.MED., SPEC. ZOBNE IN ČELJUSTNE ORTOPEDIJE","HELENA SIMONIČ GERZEJ DR.DENT.MED., SPEC. ZOBNE IN ČELJUSTNE ORTOPEDIJE",,"Ulica Antona Bonete 7, 6210 Sežana",", HELENA SIMONIČ GERZEJ DR.DENT.MED., SPEC. ZOBNE IN ČELJUSTNE ORTOPEDIJE"
SPECIALISTIČNA ZOBOZDRAVSTVENA ORDINACIJA BOŽIČ HELENA BOŽIČ,SPECIALISTIČNA ZOBOZDRAVSTVENA ORDINACIJA BOŽIČ HELENA BOŽIČ,,"Štorje 41 A, 6210 Sežana",", SPECIALISTIČNA ZOBOZDRAVSTVENA ORDINACIJA BOŽIČ HELENA BOŽIČ"
PRAZNIK IGOR - ZASEBNA ZDRAVNIŠKA ORDINACIJA,PRAZNIK IGOR - ZASEBNA ZDRAVNIŠKA ORDINACIJA,,"Celjska cesta 24 B, 3212 Vojnik",", PRAZNIK IGOR - ZASEBNA ZDRAVNIŠKA ORDINACIJA"
"STRAŽIŠAR RADIĆ TANJA - PRIVATNA ZOBNA ORDINACIJA, ZOBOZDRAVSTVO ZA ODRASLE","STRAŽIŠAR RADIĆ TANJA - PRIVATNA ZOBNA ORDINACIJA, ZOBOZDRAVSTVO ZA ODRASLE",,"Cesta maršala Tita 78, 4270 Jesenice",", STRAŽIŠAR RADIĆ TANJA - PRIVATNA ZOBNA ORDINACIJA, ZOBOZDRAVSTVO ZA ODRASLE"
JAKELIČ ŽELJKO - DOKTOR STOMATOLOGIJE,JAKELIČ ŽELJKO - DOKTOR STOMATOLOGIJE,,"Cesta maršala Tita 78, 4270 Jesenice",", JAKELIČ ŽELJKO - DOKTOR STOMATOLOGIJE"
PAVLOVIĆ RADE - DOKTOR STOMATOLOGIJE,PAVLOVIĆ RADE - DOKTOR STOMATOLOGIJE,,"Cesta maršala Tita 78, 4270 Jesenice",", PAVLOVIĆ RADE - DOKTOR STOMATOLOGIJE"
TESTEN ALEKSANDER - ZASEBNA ZOBNA AMBULANTA,TESTEN ALEKSANDER - ZASEBNA ZOBNA AMBULANTA,,"Gregorčičeva ulica 5, 3000 Celje",", TESTEN ALEKSANDER - ZASEBNA ZOBNA AMBULANTA"
URSIĆ KREŠIMIR - DOKTOR STOMATOLOGIJE,URSIĆ KREŠIMIR - DOKTOR STOMATOLOGIJE,,"Šmarješka cesta 4, 8000 Novo mesto",", URSIĆ KREŠIMIR - DOKTOR STOMATOLOGIJE"
ZOBOZDRAVSTVENA ORDINACIJA MILOŠ RECELJ DR. DENT. MED.,ZOBOZDRAVSTVENA ORDINACIJA MILOŠ RECELJ DR. DENT. MED.,,"V ograji 12, 8310 Šentjernej",", ZOBOZDRAVSTVENA ORDINACIJA MILOŠ RECELJ DR. DENT. MED."
NIKIČ ALENKA - DOKTOR STOMATOLOGIJE,NIKIČ ALENKA - DOKTOR STOMATOLOGIJE,,"Trubarjeva cesta 5, 8310 Šentjernej",", NIKIČ ALENKA - DOKTOR STOMATOLOGIJE"
MAG. MARIJA NOVAK DOKTOR DENTALNE MEDICINE,MAG. MARIJA NOVAK DOKTOR DENTALNE MEDICINE,,"Šmarješka cesta 4, 8000 Novo mesto",", MAG. MARIJA NOVAK DOKTOR DENTALNE MEDICINE"
ŠKOF FRANC - SPECIALIST ZOBNIH IN USTNIH BOLEZNI IN PARADONTOLOGIJE,ŠKOF FRANC - SPECIALIST ZOBNIH IN USTNIH BOLEZNI IN PARADONTOLOGIJE,,"Jerebova ulica 10, 8000 Novo mesto",", ŠKOF FRANC - SPECIALIST ZOBNIH IN USTNIH BOLEZNI IN PARADONTOLOGIJE"
"ZASEBNA ORDINACIJA SPLOŠNE MEDICINE MACAN KREŠIMIR, dr. med., spec. spl. med.","ZASEBNA ORDINACIJA SPLOŠNE MEDICINE MACAN KREŠIMIR, dr. med., spec. spl. med.",,"Zadružna cesta 33, 8340 Črnomelj",", ZASEBNA ORDINACIJA SPLOŠNE MEDICINE MACAN KREŠIMIR, dr. med., spec. spl. med."
PAVIČIĆ DAVORKA - ZOBOZDRAVSTVO ODRASLIH,PAVIČIĆ DAVORKA - ZOBOZDRAVSTVO ODRASLIH,,"Delavska pot 4, 8340 Črnomelj",", PAVIČIĆ DAVORKA - ZOBOZDRAVSTVO ODRASLIH"
PALIČ ANDREJA - ZOBOZDRAVSTVO ODRASLIH,PALIČ ANDREJA - ZOBOZDRAVSTVO ODRASLIH,,"Ulica Otona Župančiča 3, 8340 Črnomelj",", PALIČ ANDREJA - ZOBOZDRAVSTVO ODRASLIH"
ČESNIK ARDEA DR.MED. - ZASEBNA SPLOŠNA AMBULANTA,ČESNIK ARDEA DR.MED. - ZASEBNA SPLOŠNA AMBULANTA,,"Lokarjev drevored 2, 5270 Ajdovščina",", ČESNIK ARDEA DR.MED. - ZASEBNA SPLOŠNA AMBULANTA"
VIDMAR SRPČIČ ZDENKA - ZASEBNA ZOBNA AMBULANTA,VIDMAR SRPČIČ ZDENKA - ZASEBNA ZOBNA AMBULANTA,,"Lokarjev drevored 2, 5270 Ajdovščina",", VIDMAR SRPČIČ ZDENKA - ZASEBNA ZOBNA AMBULANTA"
ČOLOVIĆ DUŠANKA - ZASEBNA ZOBNA MLADINSKA AMBULANTA,ČOLOVIĆ DUŠANKA - ZASEBNA ZOBNA MLADINSKA AMBULANTA,,"Cesta 5. maja 9, 5270 Ajdovščina",", ČOLOVIĆ DUŠANKA - ZASEBNA ZOBNA MLADINSKA AMBULANTA"
POZDEREC MILANA - ZASEBNA SPLOŠNA AMBULANTA,POZDEREC MILANA - ZASEBNA SPLOŠNA AMBULANTA,,"Cesta I. slovenskega tabora 2, 9240 Ljutomer",", POZDEREC MILANA - ZASEBNA SPLOŠNA AMBULANTA"
ŠOSTERIČ ALEKSANDER - ORDINACIJA SPLOŠNE MEDICINE,ŠOSTERIČ ALEKSANDER - ORDINACIJA SPLOŠNE MEDICINE,,"Maistrova ulica 22, 2230 Lenart v Slov. goricah",", ŠOSTERIČ ALEKSANDER - ORDINACIJA SPLOŠNE MEDICINE"
MEDVEDEC BRANKA - ZOBNA AMBULANTA,MEDVEDEC BRANKA - ZOBNA AMBULANTA,,"Tovarniška ulica 18, 8270 Krško",", MEDVEDEC BRANKA - ZOBNA AMBULANTA"
BERGANT NATALIJA - NEGA BOLNIKOV NA DOMU,BERGANT NATALIJA - NEGA BOLNIKOV NA DOMU,,"Kolodvorska ulica 4 C, 8270 Krško",", BERGANT NATALIJA - NEGA BOLNIKOV NA DOMU"
ZASEBNA ZOBNA AMBULANTA BORIS FEKONJA dr.dent.med.,ZASEBNA ZOBNA AMBULANTA BORIS FEKONJA dr.dent.med.,,"Šolska ulica 1, 8270 Krško",", ZASEBNA ZOBNA AMBULANTA BORIS FEKONJA dr.dent.med."
SUNČIČ STANISLAV - ORDINACIJA SPLOŠNE MEDICINE,SUNČIČ STANISLAV - ORDINACIJA SPLOŠNE MEDICINE,,"Tovarniška ulica 18, 8270 Krško",", SUNČIČ STANISLAV - ORDINACIJA SPLOŠNE MEDICINE"
CLEMENZ MARJETKA - NEVROLOŠKA ORDINACIJA,CLEMENZ MARJETKA - NEVROLOŠKA ORDINACIJA,,"Zaloška cesta 167, 1000 Ljubljana",", CLEMENZ MARJETKA - NEVROLOŠKA ORDINACIJA"
KOLAR KURENT KATARINA - AMBULANTA GINEKOLOGIJE IN PORODNIŠTVA,KOLAR KURENT KATARINA - AMBULANTA GINEKOLOGIJE IN PORODNIŠTVA,,"Metelkova ulica 15, 1000 Ljubljana",", KOLAR KURENT KATARINA - AMBULANTA GINEKOLOGIJE IN PORODNIŠTVA"
CIMAN ROBERT - ZOBNA ORDINACIJA,CIMAN ROBERT - ZOBNA ORDINACIJA,,"Ulica Gradnikove brigade 7, 5000 Nova Gorica",", CIMAN ROBERT - ZOBNA ORDINACIJA"
KULAŠEVIĆ SINIŠA - ZOBOZDRAVSTVENA ORDINACIJA,KULAŠEVIĆ SINIŠA - ZOBOZDRAVSTVENA ORDINACIJA,,"Šentrupert 124, 8232 Šentrupert",", KULAŠEVIĆ SINIŠA - ZOBOZDRAVSTVENA ORDINACIJA"
FIZIOTERAPIJA MIAL CLUB - MIRJANA PODBOJ,FIZIOTERAPIJA MIAL CLUB - MIRJANA PODBOJ,,"Rimska cesta 10 A, 8210 Trebnje",", FIZIOTERAPIJA MIAL CLUB - MIRJANA PODBOJ"
BERANIČ STANISLAV - DOKTOR STOMATOLOGIJE,BERANIČ STANISLAV - DOKTOR STOMATOLOGIJE,,"Na vasi 11, 3205 Vitanje",", BERANIČ STANISLAV - DOKTOR STOMATOLOGIJE"
ZASEBNA AMBULANTA SPLOŠNE MEDICINE DR. JOŽE HLAČER,ZASEBNA AMBULANTA SPLOŠNE MEDICINE DR. JOŽE HLAČER,,"Mestni trg 9, 3210 Slovenske Konjice",", ZASEBNA AMBULANTA SPLOŠNE MEDICINE DR. JOŽE HLAČER"
REČNIK ANA - ZDRAVSTVENA NEGA IN PATRONAŽA,REČNIK ANA - ZDRAVSTVENA NEGA IN PATRONAŽA,,"Mestni trg 1, 3210 Slovenske Konjice",", REČNIK ANA - ZDRAVSTVENA NEGA IN PATRONAŽA"
REPNIK NADA - ZASEBNA ZOBNA AMBULANTA,REPNIK NADA - ZASEBNA ZOBNA AMBULANTA,,"Mestni trg 17, 3210 Slovenske Konjice",", REPNIK NADA - ZASEBNA ZOBNA AMBULANTA"
UNUK- KLANČNIK IRENA - ZASEBNA ORDINACIJA,UNUK- KLANČNIK IRENA - ZASEBNA ORDINACIJA,,"Mestni trg 17, 3210 Slovenske Konjice",", UNUK- KLANČNIK IRENA - ZASEBNA ORDINACIJA"
ZASEBNA ZOBOZDRAVSTVENA AMBULANTA DR. MARIJA STEPINAC,ZASEBNA ZOBOZDRAVSTVENA AMBULANTA DR. MARIJA STEPINAC,,"Naselje Borisa Kidriča 9, 8330 Metlika",", ZASEBNA ZOBOZDRAVSTVENA AMBULANTA DR. MARIJA STEPINAC"
AL MAHDAWI FUAD - SPECIALIST SPLOŠNE MEDICINE,AL MAHDAWI FUAD - SPECIALIST SPLOŠNE MEDICINE,,"Celjska cesta 7, 3250 Rogaška Slatina",", AL MAHDAWI FUAD - SPECIALIST SPLOŠNE MEDICINE"
MEHLE NENAD - DOKTOR STOMATOLOGIJE,MEHLE NENAD - DOKTOR STOMATOLOGIJE,,"Kidričeva ulica 53, 3250 Rogaška Slatina",", MEHLE NENAD - DOKTOR STOMATOLOGIJE"
KOŠUTIČ DARKO - SPECIALIST INTERNE MEDICINE,KOŠUTIČ DARKO - SPECIALIST INTERNE MEDICINE,,"Celjska cesta 7, 3250 Rogaška Slatina",", KOŠUTIČ DARKO - SPECIALIST INTERNE MEDICINE"
STRNIŠA ZORAN - DOKTOR STOMATOLOGIJE,STRNIŠA ZORAN - DOKTOR STOMATOLOGIJE,,"Ljubljanska cesta 14, 3000 Celje",", STRNIŠA ZORAN - DOKTOR STOMATOLOGIJE"
ZASEBNA ZOBNA AMBULANTA ČEDOMIR CESAREC dr. dent. med,ZASEBNA ZOBNA AMBULANTA ČEDOMIR CESAREC dr. dent. med,,"Celjska cesta 14, 3240 Šmarje pri Jelšah",", ZASEBNA ZOBNA AMBULANTA ČEDOMIR CESAREC dr. dent. med"
GERIĆ MARTA - ZOBOZDRAVSTVENA AMBULANTA,GERIĆ MARTA - ZOBOZDRAVSTVENA AMBULANTA,,"Vegova ulica 22, 1251 Moravče",", GERIĆ MARTA - ZOBOZDRAVSTVENA AMBULANTA"
FRANGEŽ MARKO - ZASEBNA AMBULANTA SPLOŠNE MEDICINE,FRANGEŽ MARKO - ZASEBNA AMBULANTA SPLOŠNE MEDICINE,,"Mestni trg 2, 1230 Domžale",", FRANGEŽ MARKO - ZASEBNA AMBULANTA SPLOŠNE MEDICINE"
RAIŠP IVO - ZASEBNA ZOBNA ORDINACIJA,RAIŠP IVO - ZASEBNA ZOBNA ORDINACIJA,,"Zoranina ulica 3, 1234 Mengeš",", RAIŠP IVO - ZASEBNA ZOBNA ORDINACIJA"
STROSAR ROZMAN GABRIJELA - ZOBNA AMBULANTA ZA ODRASLE,STROSAR ROZMAN GABRIJELA - ZOBNA AMBULANTA ZA ODRASLE,,"Zoranina ulica 3, 1234 Mengeš",", STROSAR ROZMAN GABRIJELA - ZOBNA AMBULANTA ZA ODRASLE"
DRENIK IRENA - ZASEBNA ZOBNA AMBULANTA,DRENIK IRENA - ZASEBNA ZOBNA AMBULANTA,,"Nazorjeva ulica 14, 3000 Celje",", DRENIK IRENA - ZASEBNA ZOBNA AMBULANTA"
ZAGOŽEN-LUDVIG GABRIJELA - ZASEBNA ZOBNA AMBULANTA,ZAGOŽEN-LUDVIG GABRIJELA - ZASEBNA ZOBNA AMBULANTA,,"Mariborska cesta 76, 3000 Celje",", ZAGOŽEN-LUDVIG GABRIJELA - ZASEBNA ZOBNA AMBULANTA"
ŽERJAV MANICA - DOKTOR MEDICINE,ŽERJAV MANICA - DOKTOR MEDICINE,,"Jenkova ulica 36, 3000 Celje",", ŽERJAV MANICA - DOKTOR MEDICINE"
KOVAČ MOHAR GABRIJELA - AMBULANTA ZA SPLOŠNO MEDICINO IN AKUPUNKTURO,KOVAČ MOHAR GABRIJELA - AMBULANTA ZA SPLOŠNO MEDICINO IN AKUPUNKTURO,,"Zoranina ulica 3, 1234 Mengeš",", KOVAČ MOHAR GABRIJELA - AMBULANTA ZA SPLOŠNO MEDICINO IN AKUPUNKTURO"
SKITEK MIRA - ZASEBNA FIZIOTERAPIJA,SKITEK MIRA - ZASEBNA FIZIOTERAPIJA,,"Zoranina ulica 3, 1234 Mengeš",", SKITEK MIRA - ZASEBNA FIZIOTERAPIJA"
POLIMAC DUŠAN - ZASEBNA ZDRAVNIŠKA ORDINACIJA,POLIMAC DUŠAN - ZASEBNA ZDRAVNIŠKA ORDINACIJA,,"Ulica bratov Vošnjakov 12, 3000 Celje",", POLIMAC DUŠAN - ZASEBNA ZDRAVNIŠKA ORDINACIJA"
BRUNČKO JASNA - VIŠJA FIZIOTERAPEVTKA,BRUNČKO JASNA - VIŠJA FIZIOTERAPEVTKA,,"Valvasorjeva ulica 38, 2000 Maribor",", BRUNČKO JASNA - VIŠJA FIZIOTERAPEVTKA"
ERŠTE BOŽENA - ZASEBNA STOMATOLOŠKA ORDINACIJA,ERŠTE BOŽENA - ZASEBNA STOMATOLOŠKA ORDINACIJA,,"Vezna pot 1, 2000 Maribor",", ERŠTE BOŽENA - ZASEBNA STOMATOLOŠKA ORDINACIJA"
FILIPIČ BOJAN - SPECIALIST PSIHIATRIJE,FILIPIČ BOJAN - SPECIALIST PSIHIATRIJE,,"Vošnjakova ulica 20, 2000 Maribor",", FILIPIČ BOJAN - SPECIALIST PSIHIATRIJE"
JURINEC - VAJDA SONJA - SPECIALIST OFTALMOLOGIJE,JURINEC - VAJDA SONJA - SPECIALIST OFTALMOLOGIJE,,"Žolgarjeva ulica 7, 2000 Maribor",", JURINEC - VAJDA SONJA - SPECIALIST OFTALMOLOGIJE"
ZASEBNA FIZIOTERAPIJA SILVA JAMNIŠEK,ZASEBNA FIZIOTERAPIJA SILVA JAMNIŠEK,,"Ulica heroja Nandeta 31, 2000 Maribor",", ZASEBNA FIZIOTERAPIJA SILVA JAMNIŠEK"
ZASEBNA FIZIOTERAPIJA MAJA KOVAČIČ,ZASEBNA FIZIOTERAPIJA MAJA KOVAČIČ,,"Zrkovska cesta 188 D, 2000 Maribor",", ZASEBNA FIZIOTERAPIJA MAJA KOVAČIČ"
AMBULANTA DOKTOR LOVŠE - LOVŠE BOJAN,AMBULANTA DOKTOR LOVŠE - LOVŠE BOJAN,,"Kopitarjeva ulica 2, 2000 Maribor",", AMBULANTA DOKTOR LOVŠE - LOVŠE BOJAN"
LUPŠE - ŠTAMPAR JASNA - DEJAVNOST SPLOŠNE MEDICINE,LUPŠE - ŠTAMPAR JASNA - DEJAVNOST SPLOŠNE MEDICINE,,"Partizanska cesta 59, 2000 Maribor",", LUPŠE - ŠTAMPAR JASNA - DEJAVNOST SPLOŠNE MEDICINE"
SOBOTKIEWICZ BOJANA - DOKTOR STOMATOLOGIJE,SOBOTKIEWICZ BOJANA - DOKTOR STOMATOLOGIJE,,"Cesta XIV. divizije 30, 2000 Maribor",", SOBOTKIEWICZ BOJANA - DOKTOR STOMATOLOGIJE"
TONEJC SAŠO - SPECIALIST ORTOPEDIJE,TONEJC SAŠO - SPECIALIST ORTOPEDIJE,,"Partizanska cesta 49, 2000 Maribor",", TONEJC SAŠO - SPECIALIST ORTOPEDIJE"
TENYI LASZLO - DEJAVNOST SPLOŠNE MEDICINE,TENYI LASZLO - DEJAVNOST SPLOŠNE MEDICINE,,"Partizanska cesta 59, 2000 Maribor",", TENYI LASZLO - DEJAVNOST SPLOŠNE MEDICINE"
VANTUR DANICA - VIŠJA FIZIOTERAPEVTKA,VANTUR DANICA - VIŠJA FIZIOTERAPEVTKA,,"Strossmayerjeva ulica 32 B, 2000 Maribor",", VANTUR DANICA - VIŠJA FIZIOTERAPEVTKA"
RIHTARŠIČ IRENA - SPLOŠNA AMBULANTA,RIHTARŠIČ IRENA - SPLOŠNA AMBULANTA,,"Ulica Staneta Rozmana 11 A, 9000 Murska Sobota",", RIHTARŠIČ IRENA - SPLOŠNA AMBULANTA"
OGRIN MARIJA - STOMATOLOGINJA,OGRIN MARIJA - STOMATOLOGINJA,,"Pod Hruševco 33, 1360 Vrhnika",", OGRIN MARIJA - STOMATOLOGINJA"
"MIKLIČ MITJA - SPECIALIST MEDICINE DELA, PROMETA IN ŠPORTA","MIKLIČ MITJA - SPECIALIST MEDICINE DELA, PROMETA IN ŠPORTA",,"Cesta 6. maja 11, 1360 Vrhnika",", MIKLIČ MITJA - SPECIALIST MEDICINE DELA, PROMETA IN ŠPORTA"
KASTELEC STANOVNIK LADKA - ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA,KASTELEC STANOVNIK LADKA - ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA,,"Cesta 6. maja 11, 1360 Vrhnika",", KASTELEC STANOVNIK LADKA - ZASEBNA ZOBOZDRAVSTVENA ORDINACIJA"
LAVRENČIČ DAROSLAV DARKO - ZASEBNA SPLOŠNA AMBULANTA,LAVRENČIČ DAROSLAV DARKO - ZASEBNA SPLOŠNA AMBULANTA,,"Cesta 6. maja 11, 1360 Vrhnika",", LAVRENČIČ DAROSLAV DARKO - ZASEBNA SPLOŠNA AMBULANTA"
BREITENBERGER KATARINA - VIŠJA FIZIOTERAPEVTKA,BREITENBERGER KATARINA - VIŠJA FIZIOTERAPEVTKA,,"Cesta 6. maja 11, 1360 Vrhnika",", BREITENBERGER KATARINA - VIŠJA FIZIOTERAPEVTKA"
BRUS IRMA - VIŠJA FIZIOTERAPEVTKA,BRUS IRMA - VIŠJA FIZIOTERAPEVTKA,,"Cesta 6. maja 11, 1360 Vrhnika",", BRUS IRMA - VIŠJA FIZIOTERAPEVTKA"
ZASEBNA FIZIOTERAPIJA MOJCA SMONKAR,ZASEBNA FIZIOTERAPIJA MOJCA SMONKAR,,"Istrska ulica 60, 2000 Maribor",", ZASEBNA FIZIOTERAPIJA MOJCA SMONKAR"
FUNDUK ANDREJČIČ SONJA - ZOBOZDRAVSTVO,FUNDUK ANDREJČIČ SONJA - ZOBOZDRAVSTVO,,"Dalmatinova ulica 7, 1000 Ljubljana",", FUNDUK ANDREJČIČ SONJA - ZOBOZDRAVSTVO"
JELEN SOBOČAN BREDA - PSIHIATRIČNA ORDINACIJA,JELEN SOBOČAN BREDA - PSIHIATRIČNA ORDINACIJA,,"Ziherlova ulica 38, 1000 Ljubljana",", JELEN SOBOČAN BREDA - PSIHIATRIČNA ORDINACIJA"
ZOBOZDRAVSTVO KARKOS - MATEJA KARLIN SAMBOLEC,ZOBOZDRAVSTVO KARKOS - MATEJA KARLIN SAMBOLEC,,"Brajnikova ulica 20, 1000 Ljubljana",", ZOBOZDRAVSTVO KARKOS - MATEJA KARLIN SAMBOLEC"
KOŠAK MARINA - ZOBOZDRAVSTVENA ORDINACIJA,KOŠAK MARINA - ZOBOZDRAVSTVENA ORDINACIJA,,"Beethovnova ulica 6, 1000 Ljubljana",", KOŠAK MARINA - ZOBOZDRAVSTVENA ORDINACIJA"
MUDLACK MIRJAM - FIZIOTERAPEVTKA,MUDLACK MIRJAM - FIZIOTERAPEVTKA,,"Korytkova ulica 30, 1000 Ljubljana",", MUDLACK MIRJAM - FIZIOTERAPEVTKA"
RAKUŠ MIRAN - ORDINACIJA OTORINOLARINGOLOGIJE,RAKUŠ MIRAN - ORDINACIJA OTORINOLARINGOLOGIJE,,"Tbilisijska ulica 59, 1000 Ljubljana",", RAKUŠ MIRAN - ORDINACIJA OTORINOLARINGOLOGIJE"
ROK BOJAN - ORDINACIJA OTORINOLARINGOLOGIJE,ROK BOJAN - ORDINACIJA OTORINOLARINGOLOGIJE,,"Tbilisijska ulica 59, 1000 Ljubljana",", ROK BOJAN - ORDINACIJA OTORINOLARINGOLOGIJE"
SIEGL VLADIMIR - ZOBOZDRAVSTVENA ORDINACIJA,SIEGL VLADIMIR - ZOBOZDRAVSTVENA ORDINACIJA,,"Kopitarjeva ulica 4, 1000 Ljubljana",", SIEGL VLADIMIR - ZOBOZDRAVSTVENA ORDINACIJA"
SOTOŠEK SILVIJA - PSIHIATRIČNA ORDINACIJA,SOTOŠEK SILVIJA - PSIHIATRIČNA ORDINACIJA,,"Komenskega ulica 32, 1000 Ljubljana",", SOTOŠEK SILVIJA - PSIHIATRIČNA ORDINACIJA"
