Title,First Name,E-mail Address,Business Street,Company
"CEROD, center za ravnanje z odpadki, d.o.o., javno podjetje","CEROD, center za ravnanje z odpadki, d.o.o., javno podjetje",,"Kettejev drevored 3, 8000 Novo mesto",", CEROD, center za ravnanje z odpadki, d.o.o., javno podjetje"
"ZAPOSLITVENI CENTER JADRO družba za socialne dejavnosti, proizvodnjo, trgovino, poslovne storitve in druge storitve d.o.o.","ZAPOSLITVENI CENTER JADRO družba za socialne dejavnosti, proizvodnjo, trgovino, poslovne storitve in druge storitve d.o.o.",,"Dalmatinska ulica 1, 2000 Maribor",", ZAPOSLITVENI CENTER JADRO družba za socialne dejavnosti, proizvodnjo, trgovino, poslovne storitve in druge storitve d.o.o."
"TSmedia, medijske vsebine in storitve, d.o.o.","TSmedia, medijske vsebine in storitve, d.o.o.",,"Cigaletova ulica 15, 1000 Ljubljana",", TSmedia, medijske vsebine in storitve, d.o.o."
"POSLOVNA CONA KOMENDA, družba za upravljanje z nepremičninami, d.o.o.","POSLOVNA CONA KOMENDA, družba za upravljanje z nepremičninami, d.o.o.",,"Pod lipami 10, 1218 Komenda",", POSLOVNA CONA KOMENDA, družba za upravljanje z nepremičninami, d.o.o."
TEHNOLOŠKI PARK IN INKUBATOR AJDOVŠČINA d.o.o.,TEHNOLOŠKI PARK IN INKUBATOR AJDOVŠČINA d.o.o.,,"Cesta 5. maja 6 A, 5270 Ajdovščina",", TEHNOLOŠKI PARK IN INKUBATOR AJDOVŠČINA d.o.o."
"PV INVEST, upravljanje naložb, institucionalno varstvo starejših in ostale storitve, d.o.o.","PV INVEST, upravljanje naložb, institucionalno varstvo starejših in ostale storitve, d.o.o.",,"Koroška cesta 62 B, 3320 Velenje",", PV INVEST, upravljanje naložb, institucionalno varstvo starejših in ostale storitve, d.o.o."
TOPLOTNA OSKRBA Družba za proizvodnjo in distribucijo toplotne energije d.o.o.,TOPLOTNA OSKRBA Družba za proizvodnjo in distribucijo toplotne energije d.o.o.,,"Cesta v Železnik 8, 3215 Loče",", TOPLOTNA OSKRBA Družba za proizvodnjo in distribucijo toplotne energije d.o.o."
DOM STAREJŠIH OBČANOV GORNJA RADGONA d.o.o.,DOM STAREJŠIH OBČANOV GORNJA RADGONA d.o.o.,,"Trate 40, 9250 Gornja Radgona",", DOM STAREJŠIH OBČANOV GORNJA RADGONA d.o.o."
"TOP ENERGIJA celovita oskrba z energijo, družba za proizvodnjo, trgovino in storitve d.o.o.","TOP ENERGIJA celovita oskrba z energijo, družba za proizvodnjo, trgovino in storitve d.o.o.",,"Puhova ulica 10, 2250 Ptuj",", TOP ENERGIJA celovita oskrba z energijo, družba za proizvodnjo, trgovino in storitve d.o.o."
"LITOSTROJ JEKLO izdelava kakovostnih jeklenih ulitkov, d.o.o.","LITOSTROJ JEKLO izdelava kakovostnih jeklenih ulitkov, d.o.o.",,"Litostrojska cesta 44, 1000 Ljubljana",", LITOSTROJ JEKLO izdelava kakovostnih jeklenih ulitkov, d.o.o."
"DSO, družba za izgradnjo doma starejših občanov Slovenj Gradec d.o.o.","DSO, družba za izgradnjo doma starejših občanov Slovenj Gradec d.o.o.",,"Šolska ulica 5, 2380 Slovenj Gradec",", DSO, družba za izgradnjo doma starejših občanov Slovenj Gradec d.o.o."
"TERME GAJA družba za turizem, rekreacijo in zdraviliško dejavnost d.o.o. - Gaja Spa Resort, company for tourism, recreation and spa services ltd.","TERME GAJA družba za turizem, rekreacijo in zdraviliško dejavnost d.o.o. - Gaja Spa Resort, company for tourism, recreation and spa services ltd.",,"Vintarovci 50, 2253 Destrnik",", TERME GAJA družba za turizem, rekreacijo in zdraviliško dejavnost d.o.o. - Gaja Spa Resort, company for tourism, recreation and spa services ltd."
ARGO NAVTIKA proizvodnja in trgovina d.o.o.,ARGO NAVTIKA proizvodnja in trgovina d.o.o.,,"Vrhniška cesta 30, 1354 Horjul",", ARGO NAVTIKA proizvodnja in trgovina d.o.o."
"NIPA, storitve, posredništvo in trgovina, d.o.o.","NIPA, storitve, posredništvo in trgovina, d.o.o.",,"Grajska ulica 7, 2000 Maribor",", NIPA, storitve, posredništvo in trgovina, d.o.o."
"ADRIA TERMINALI, logistične storitve, d.o.o.","ADRIA TERMINALI, logistične storitve, d.o.o.",,"Vojkovo nabrežje 38, 6000 Koper - Capodistria",", ADRIA TERMINALI, logistične storitve, d.o.o."
"SODO sistemski operater distribucijskega omrežja z električno energijo, d.o.o.","SODO sistemski operater distribucijskega omrežja z električno energijo, d.o.o.",,"Minařikova ulica 5, 2000 Maribor",", SODO sistemski operater distribucijskega omrežja z električno energijo, d.o.o."
LIPICA TURIZEM gostinstvo in turizem d.o.o.,LIPICA TURIZEM gostinstvo in turizem d.o.o.,,"Lipica 5, 6210 Sežana",", LIPICA TURIZEM gostinstvo in turizem d.o.o."
"Partim, finančna in poslovna družba, d.o.o.","Partim, finančna in poslovna družba, d.o.o.",,"Trg Leona Štuklja 12, 2000 Maribor",", Partim, finančna in poslovna družba, d.o.o."
KARAVANŠKA VODA družba za polnjenje pijač d.o.o.,KARAVANŠKA VODA družba za polnjenje pijač d.o.o.,,"Cesta maršala Tita 51, 4270 Jesenice",", KARAVANŠKA VODA družba za polnjenje pijač d.o.o."
"SAŠA INKUBATOR, družba za podjetniško in poslovno svetovanje, d.o.o.","SAŠA INKUBATOR, družba za podjetniško in poslovno svetovanje, d.o.o.",,"Šaleška cesta 2 A, 3320 Velenje",", SAŠA INKUBATOR, družba za podjetniško in poslovno svetovanje, d.o.o."
"RAZVOJNA AGENCIJA SLOVENSKE GORICE, d.o.o.","RAZVOJNA AGENCIJA SLOVENSKE GORICE, d.o.o.",,"Trg osvoboditve 9, 2230 Lenart v Slov. goricah",", RAZVOJNA AGENCIJA SLOVENSKE GORICE, d.o.o."
"ELEKTROOPTIKA, poslovne storitve, d.d.","ELEKTROOPTIKA, poslovne storitve, d.d.",,"Stegne 7, 1000 Ljubljana",", ELEKTROOPTIKA, poslovne storitve, d.d."
"KSI NEPREMIČNINE, posredništvo, prodaja in najem nepremičnin, d.o.o.","KSI NEPREMIČNINE, posredništvo, prodaja in najem nepremičnin, d.o.o.",,"Polje 9 B, 6310 Izola - Isola",", KSI NEPREMIČNINE, posredništvo, prodaja in najem nepremičnin, d.o.o."
"ADRIA INVESTICIJE trgovina, posredništvo, storitve in promet, d.o.o.","ADRIA INVESTICIJE trgovina, posredništvo, storitve in promet, d.o.o.",,"Vojkovo nabrežje 38, 6000 Koper - Capodistria",", ADRIA INVESTICIJE trgovina, posredništvo, storitve in promet, d.o.o."
"SALNAL, upravljanje z nepremičninami, kapitalske naložbe d.o.o.","SALNAL, upravljanje z nepremičninami, kapitalske naložbe d.o.o.",,"Slovenska cesta 54, 1000 Ljubljana",", SALNAL, upravljanje z nepremičninami, kapitalske naložbe d.o.o."
"A - PRODAJA, družba za trgovino, d.o.o.","A - PRODAJA, družba za trgovino, d.o.o.",,"Strojarska ulica 2, 4226 Žiri",", A - PRODAJA, družba za trgovino, d.o.o."
"RENO OBUTEV, trgovinska dejavnost, d.o.o.","RENO OBUTEV, trgovinska dejavnost, d.o.o.",,"Strojarska ulica 2, 4226 Žiri",", RENO OBUTEV, trgovinska dejavnost, d.o.o."
"Hidroelektrarne na Spodnji Savi, d.o.o.","Hidroelektrarne na Spodnji Savi, d.o.o.",,"Cesta bratov Cerjakov 33 A, 8250 Brežice",", Hidroelektrarne na Spodnji Savi, d.o.o."
BSP Regionalna Energetska Borza d.o.o.,BSP Regionalna Energetska Borza d.o.o.,,"Dunajska cesta 156, 1000 Ljubljana",", BSP Regionalna Energetska Borza d.o.o."
"PCK UPVIN, družba za upravljanje, vzdrževanje in investicije,d.o.o.","PCK UPVIN, družba za upravljanje, vzdrževanje in investicije,d.o.o.",,"Glavarjeva cesta 61 A, 1218 Komenda",", PCK UPVIN, družba za upravljanje, vzdrževanje in investicije,d.o.o."
Javno podjetje center za ravnanje z odpadki Puconci d.o.o.,Javno podjetje center za ravnanje z odpadki Puconci d.o.o.,,"Vaneča 81 B, 9201 Puconci",", Javno podjetje center za ravnanje z odpadki Puconci d.o.o."
Podjetniški inkubator in inovacijski center Murania d.o.o.,Podjetniški inkubator in inovacijski center Murania d.o.o.,,"Kranjčeva ulica 22, 9220 Lendava - Lendva",", Podjetniški inkubator in inovacijski center Murania d.o.o."
Izobraževalni center Geoss d.o.o.,Izobraževalni center Geoss d.o.o.,,"Cesta komandanta Staneta 2, 1270 Litija",", Izobraževalni center Geoss d.o.o."
"LOGIS-NOVA, podjetje za kmetijstvo in nepremičnine, d.o.o.","LOGIS-NOVA, podjetje za kmetijstvo in nepremičnine, d.o.o.",,"Slomškova ulica 41, 9000 Murska Sobota",", LOGIS-NOVA, podjetje za kmetijstvo in nepremičnine, d.o.o."
"KDS NEPREMIČNINE, upravljanje nepremičnin d.o.o.","KDS NEPREMIČNINE, upravljanje nepremičnin d.o.o.",,"Jadranska cesta 25, 6280 Ankaran - Ancarano",", KDS NEPREMIČNINE, upravljanje nepremičnin d.o.o."
"Javne službe Ptuj, podjetje za izvajanje gospodarskih javnih služb in drugih dejavnosti, d.o.o.","Javne službe Ptuj, podjetje za izvajanje gospodarskih javnih služb in drugih dejavnosti, d.o.o.",,"Ulica heroja Lacka 3, 2250 Ptuj",", Javne službe Ptuj, podjetje za izvajanje gospodarskih javnih služb in drugih dejavnosti, d.o.o."
"DOM POD GORCO, družba za bivanjsko oskrbo, d.o.o.","DOM POD GORCO, družba za bivanjsko oskrbo, d.o.o.",,"Pekrska cesta 56, 2000 Maribor",", DOM POD GORCO, družba za bivanjsko oskrbo, d.o.o."
NATURA VePo družba za komunalne storitve d.o.o.,NATURA VePo družba za komunalne storitve d.o.o.,,"Velika Polana 111, 9225 Velika Polana",", NATURA VePo družba za komunalne storitve d.o.o."
"NAFTA - VAROVANJE IN POŽARNA VARNOST, varovanje, zaščita in reševanje d.o.o.","NAFTA - VAROVANJE IN POŽARNA VARNOST, varovanje, zaščita in reševanje d.o.o.",,"Trimlini 1 F, 9220 Lendava - Lendva",", NAFTA - VAROVANJE IN POŽARNA VARNOST, varovanje, zaščita in reševanje d.o.o."
"Socialno varstveni center Litija, d.o.o.","Socialno varstveni center Litija, d.o.o.",,"Ljubljanska cesta 3, 1270 Litija",", Socialno varstveni center Litija, d.o.o."
"DESTINACIJA POSAVJE, družba za razvoj in trženje turističnih proizvodov d.o.o.","DESTINACIJA POSAVJE, družba za razvoj in trženje turističnih proizvodov d.o.o.",,"Cesta krških žrtev 46, 8270 Krško",", DESTINACIJA POSAVJE, družba za razvoj in trženje turističnih proizvodov d.o.o."
Mrežni podjetniški inkubator Vrelec d.o.o.,Mrežni podjetniški inkubator Vrelec d.o.o.,,"Prvomajska ulica 35, 3250 Rogaška Slatina",", Mrežni podjetniški inkubator Vrelec d.o.o."
"LL GROSIST družba za prodajo farmacevtskih, medicinskih in drugih proizvodov na debelo d.o.o.","LL GROSIST družba za prodajo farmacevtskih, medicinskih in drugih proizvodov na debelo d.o.o.",,"Komenskega ulica 11, 1000 Ljubljana",", LL GROSIST družba za prodajo farmacevtskih, medicinskih in drugih proizvodov na debelo d.o.o."
Javno podjetje Prlekija d.o.o.,Javno podjetje Prlekija d.o.o.,,"Babinska cesta 2 A, 9240 Ljutomer",", Javno podjetje Prlekija d.o.o."
"EKO - ENERGIJA ZA KMETIJSTVO IN TURIZEM BRDA, d.o.o.","EKO - ENERGIJA ZA KMETIJSTVO IN TURIZEM BRDA, d.o.o.",,"Trg 25. maja 2, 5212 Dobrovo v Brdih",", EKO - ENERGIJA ZA KMETIJSTVO IN TURIZEM BRDA, d.o.o."
"MIŠKO KNJIŽKO, SLAŠČIČARNA IN KAVARNA d.o.o.","MIŠKO KNJIŽKO, SLAŠČIČARNA IN KAVARNA d.o.o.",,"Muzejski trg 1 A, 3000 Celje",", MIŠKO KNJIŽKO, SLAŠČIČARNA IN KAVARNA d.o.o."
"SOENERGETIKA Gorenjske elektrarne, Holding Slovenske Elektrarne, Domplan in Petrol, družba za proizvodnjo elektrike in toplote, d.o.o.","SOENERGETIKA Gorenjske elektrarne, Holding Slovenske Elektrarne, Domplan in Petrol, družba za proizvodnjo elektrike in toplote, d.o.o.",,"Stara cesta 3, 4000 Kranj",", SOENERGETIKA Gorenjske elektrarne, Holding Slovenske Elektrarne, Domplan in Petrol, družba za proizvodnjo elektrike in toplote, d.o.o."
"Multimedijski center Vizija, d.o.o. - s.r.l.","Multimedijski center Vizija, d.o.o. - s.r.l.",,"Verdijeva ulica 10, 6000 Koper - Capodistria",", Multimedijski center Vizija, d.o.o. - s.r.l."
"RASR, Razvojna agencija savinjske regije, d.o.o.","RASR, Razvojna agencija savinjske regije, d.o.o.",,"Ulica XIV. divizije 12, 3000 Celje",", RASR, Razvojna agencija savinjske regije, d.o.o."
"Triglav INT, holdinška družba, d.d.","Triglav INT, holdinška družba, d.d.",,"Dunajska cesta 22, 1000 Ljubljana",", Triglav INT, holdinška družba, d.d."
"Kreativni aluminij, načrtovanje, razvoj, oblikovanje, proizvodnja in trženje izdelkov iz aluminija d.o.o.","Kreativni aluminij, načrtovanje, razvoj, oblikovanje, proizvodnja in trženje izdelkov iz aluminija d.o.o.",,"Tovarniška cesta 10, 2325 Kidričevo",", Kreativni aluminij, načrtovanje, razvoj, oblikovanje, proizvodnja in trženje izdelkov iz aluminija d.o.o."
"TALUM SERVIS IN INŽENIRING, inženiring in storitve vzdrževanja d.o.o.","TALUM SERVIS IN INŽENIRING, inženiring in storitve vzdrževanja d.o.o.",,"Tovarniška cesta 10, 2325 Kidričevo",", TALUM SERVIS IN INŽENIRING, inženiring in storitve vzdrževanja d.o.o."
"TALUM INŠTITUT, raziskava materialov in varstvo okolja d.o.o.","TALUM INŠTITUT, raziskava materialov in varstvo okolja d.o.o.",,"Tovarniška cesta 10, 2325 Kidričevo",", TALUM INŠTITUT, raziskava materialov in varstvo okolja d.o.o."
VARAŠ družba za komunalne storitve d.o.o.,VARAŠ družba za komunalne storitve d.o.o.,,"Ulica Štefana Kovača 73, 9224 Turnišče",", VARAŠ družba za komunalne storitve d.o.o."
"VZDRŽEVANJE IN GRADNJE KIDRIČEVO, javno podjetje, d.o.o.","VZDRŽEVANJE IN GRADNJE KIDRIČEVO, javno podjetje, d.o.o.",,"Kopališka ulica 14, 2325 Kidričevo",", VZDRŽEVANJE IN GRADNJE KIDRIČEVO, javno podjetje, d.o.o."
"ELEKTRO ENERGIJA, podjetje za prodajo elektrike in drugih energentov, svetovanje in storitve, d.o.o.","ELEKTRO ENERGIJA, podjetje za prodajo elektrike in drugih energentov, svetovanje in storitve, d.o.o.",,"Slovenska cesta 58, 1000 Ljubljana",", ELEKTRO ENERGIJA, podjetje za prodajo elektrike in drugih energentov, svetovanje in storitve, d.o.o."
"RC SIMIT, razvojni center za sodobne materiale in tehnologije, d.o.o.","RC SIMIT, razvojni center za sodobne materiale in tehnologije, d.o.o.",,"Tovarniška cesta 10, 2325 Kidričevo",", RC SIMIT, razvojni center za sodobne materiale in tehnologije, d.o.o."
"MALA HIDROELEKTRARNA LOBNICA, družba za proizvodnjo električne energije, d.o.o.","MALA HIDROELEKTRARNA LOBNICA, družba za proizvodnjo električne energije, d.o.o.",,"Obrežna ulica 170, 2000 Maribor",", MALA HIDROELEKTRARNA LOBNICA, družba za proizvodnjo električne energije, d.o.o."
"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.","Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",,"Vetrinjska ulica 2, 2000 Maribor",", Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o."
"Javno podjetje za mestni potniški promet Marprom, d.o.o.","Javno podjetje za mestni potniški promet Marprom, d.o.o.",,"Mlinska ulica 1, 2000 Maribor",", Javno podjetje za mestni potniški promet Marprom, d.o.o."
"MPIK, mrežni podjetniški inkubator Slovenj Gradec, d.o.o.","MPIK, mrežni podjetniški inkubator Slovenj Gradec, d.o.o.",,"Šolska ulica 5, 2380 Slovenj Gradec",", MPIK, mrežni podjetniški inkubator Slovenj Gradec, d.o.o."
"HIT ALPINEA, Družba za turizem, d.d.","HIT ALPINEA, Družba za turizem, d.d.",,"Borovška cesta 99, 4280 Kranjska Gora",", HIT ALPINEA, Družba za turizem, d.d."
HOTEL GRAD PODVIN D.D.,HOTEL GRAD PODVIN D.D.,,"Dunajska cesta 20, 1000 Ljubljana",", HOTEL GRAD PODVIN D.D."
GOSPODARSKO RAZSTAVIŠČE družba za organizacijo domačih in mednarodnih sejmov in razstav d.o.o.,GOSPODARSKO RAZSTAVIŠČE družba za organizacijo domačih in mednarodnih sejmov in razstav d.o.o.,,"Dunajska cesta 18, 1000 Ljubljana",", GOSPODARSKO RAZSTAVIŠČE družba za organizacijo domačih in mednarodnih sejmov in razstav d.o.o."
"AVTOTEHNA, trgovina, proizvodnja in storitve, d.d.","AVTOTEHNA, trgovina, proizvodnja in storitve, d.d.",,"Litijska cesta 259, 1261 Ljubljana - Dobrunje",", AVTOTEHNA, trgovina, proizvodnja in storitve, d.d."
"KOTO proizvodno in trgovsko podjetje, d.o.o., Ljubljana","KOTO proizvodno in trgovsko podjetje, d.o.o., Ljubljana",,"Agrokombinatska cesta 80, 1000 Ljubljana",", KOTO proizvodno in trgovsko podjetje, d.o.o., Ljubljana"
ADRIA Turistično podjetje d.o.o.,ADRIA Turistično podjetje d.o.o.,,"Jadranska cesta 25, 6280 Ankaran - Ancarano",", ADRIA Turistično podjetje d.o.o."
"TELEKOM SLOVENIJE, d.d.","TELEKOM SLOVENIJE, d.d.",,"Cigaletova ulica 15, 1000 Ljubljana",", TELEKOM SLOVENIJE, d.d."
MESO KAMNIK Mesna industrija d.d.,MESO KAMNIK Mesna industrija d.d.,,"Korenova cesta 9, 1241 Kamnik",", MESO KAMNIK Mesna industrija d.d."
"JAVNO PODJETJE KOVOD POSTOJNA, vodovod, kanalizacija, d.o.o., Postojna","JAVNO PODJETJE KOVOD POSTOJNA, vodovod, kanalizacija, d.o.o., Postojna",,"Jeršice 3, 6230 Postojna",", JAVNO PODJETJE KOVOD POSTOJNA, vodovod, kanalizacija, d.o.o., Postojna"
SNAGA Javno podjetje d.o.o.,SNAGA Javno podjetje d.o.o.,,"Povšetova ulica 6, 1000 Ljubljana",", SNAGA Javno podjetje d.o.o."
"ŽALE Javno podjetje, d.o.o.","ŽALE Javno podjetje, d.o.o.",,"Med hmeljniki 2, 1000 Ljubljana",", ŽALE Javno podjetje, d.o.o."
"Javno podjetje Komunalno podjetje Vrhnika, d.o.o.","Javno podjetje Komunalno podjetje Vrhnika, d.o.o.",,"Pot na Tojnice 40, 1360 Vrhnika",", Javno podjetje Komunalno podjetje Vrhnika, d.o.o."
JAVNO PODJETJE KOMUNALA TRBOVLJE d.o.o.,JAVNO PODJETJE KOMUNALA TRBOVLJE d.o.o.,,"Savinjska cesta 11 A, 1420 Trbovlje",", JAVNO PODJETJE KOMUNALA TRBOVLJE d.o.o."
"JAVNO PODJETJE KOMUNALA ILIRSKA BISTRICA, d.o.o.","JAVNO PODJETJE KOMUNALA ILIRSKA BISTRICA, d.o.o.",,"Prešernova ulica 7, 6250 Ilirska Bistrica",", JAVNO PODJETJE KOMUNALA ILIRSKA BISTRICA, d.o.o."
"GEOPLIN d.o.o. Ljubljana, Družba za trgovanje in transport zemeljskega plina","GEOPLIN d.o.o. Ljubljana, Družba za trgovanje in transport zemeljskega plina",,"Cesta Ljubljanske brigade 11, 1000 Ljubljana",", GEOPLIN d.o.o. Ljubljana, Družba za trgovanje in transport zemeljskega plina"
ABANKA d.d.,ABANKA d.d.,,"Slovenska cesta 58, 1000 Ljubljana",", ABANKA d.d."
"Javno podjetje Uradni list Republike Slovenije, d.o.o.","Javno podjetje Uradni list Republike Slovenije, d.o.o.",,"Dunajska cesta 167, 1000 Ljubljana",", Javno podjetje Uradni list Republike Slovenije, d.o.o."
TERMOELEKTRARNA BRESTANICA D.O.O.,TERMOELEKTRARNA BRESTANICA D.O.O.,,"Cesta prvih borcev 18, 8280 Brestanica",", TERMOELEKTRARNA BRESTANICA D.O.O."
"Paloma, higienski papirji, d.d.","Paloma, higienski papirji, d.d.",,"Sladki Vrh 1, 2214 Sladki vrh",", Paloma, higienski papirji, d.d."
"ALPINA, tovarna obutve, d.o.o.","ALPINA, tovarna obutve, d.o.o.",,"Strojarska ulica 2, 4226 Žiri",", ALPINA, tovarna obutve, d.o.o."
MARIBORSKA LIVARNA MARIBOR d.d.,MARIBORSKA LIVARNA MARIBOR d.d.,,"Oreško nabrežje 9, 2000 Maribor",", MARIBORSKA LIVARNA MARIBOR d.d."
TERMOELEKTRARNA TRBOVLJE d.o.o. - v likvidaciji,TERMOELEKTRARNA TRBOVLJE d.o.o. - v likvidaciji,,"Ob železnici 27, 1420 Trbovlje",", TERMOELEKTRARNA TRBOVLJE d.o.o. - v likvidaciji"
CIMOS d.d. AVTOMOBILSKA INDUSTRIJA,CIMOS d.d. AVTOMOBILSKA INDUSTRIJA,,"Cesta Marežganskega upora 2, 6000 Koper - Capodistria",", CIMOS d.d. AVTOMOBILSKA INDUSTRIJA"
"PREMOGOVNIK VELENJE, d.d.","PREMOGOVNIK VELENJE, d.d.",,"Partizanska cesta 78, 3320 Velenje",", PREMOGOVNIK VELENJE, d.d."
TERMOELEKTRARNA ŠOŠTANJ d.o.o.,TERMOELEKTRARNA ŠOŠTANJ d.o.o.,,"Cesta Lole Ribarja 18, 3325 Šoštanj",", TERMOELEKTRARNA ŠOŠTANJ d.o.o."
"Rudnik živega srebra Idrija, d.o.o. - v likvidaciji","Rudnik živega srebra Idrija, d.o.o. - v likvidaciji",,"Bazoviška ulica 2, 5280 Idrija",", Rudnik živega srebra Idrija, d.o.o. - v likvidaciji"
TALUM Tovarna aluminija d.d. Kidričevo,TALUM Tovarna aluminija d.d. Kidričevo,,"Tovarniška cesta 10, 2325 Kidričevo",", TALUM Tovarna aluminija d.d. Kidričevo"
"POLZELA tovarna nogavic, d.d.","POLZELA tovarna nogavic, d.d.",,"Cvetlična ulica 3, 3313 Polzela",", POLZELA tovarna nogavic, d.d."
"DEKORATIVNA tovarna dekorativnih tkanin, d.o.o. Ljubljana - v likvidaciji","DEKORATIVNA tovarna dekorativnih tkanin, d.o.o. Ljubljana - v likvidaciji",,"Dunajska cesta 160, 1000 Ljubljana",", DEKORATIVNA tovarna dekorativnih tkanin, d.o.o. Ljubljana - v likvidaciji"
UNIOR Kovaška industrija d.d.,UNIOR Kovaška industrija d.d.,,"Kovaška cesta 10, 3214 Zreče",", UNIOR Kovaška industrija d.d."
DRAVSKE ELEKTRARNE MARIBOR d.o.o.,DRAVSKE ELEKTRARNE MARIBOR d.o.o.,,"Obrežna ulica 170, 2000 Maribor",", DRAVSKE ELEKTRARNE MARIBOR d.o.o."
SAVSKE ELEKTRARNE LJUBLJANA d.o.o.,SAVSKE ELEKTRARNE LJUBLJANA d.o.o.,,"Gorenjska cesta 46, 1215 Medvode",", SAVSKE ELEKTRARNE LJUBLJANA d.o.o."
SOŠKE ELEKTRARNE NOVA GORICA d.o.o.,SOŠKE ELEKTRARNE NOVA GORICA d.o.o.,,"Erjavčeva ulica 20, 5000 Nova Gorica",", SOŠKE ELEKTRARNE NOVA GORICA d.o.o."
ELEKTROGOSPODARSTVO SLOVENIJE - razvoj in inženiring d.o.o.,ELEKTROGOSPODARSTVO SLOVENIJE - razvoj in inženiring d.o.o.,,"Vetrinjska ulica 2, 2000 Maribor",", ELEKTROGOSPODARSTVO SLOVENIJE - razvoj in inženiring d.o.o."
JAVNO PODJETJE VODOVOD-KANALIZACIJA d.o.o.,JAVNO PODJETJE VODOVOD-KANALIZACIJA d.o.o.,,"Vodovodna cesta 90, 1000 Ljubljana",", JAVNO PODJETJE VODOVOD-KANALIZACIJA d.o.o."
"Grafika Soča, d.o.o.","Grafika Soča, d.o.o.",,"Sedejeva ulica 4, 5000 Nova Gorica",", Grafika Soča, d.o.o."
MLADINSKA KNJIGA ZALOŽBA d.d.,MLADINSKA KNJIGA ZALOŽBA d.d.,,"Slovenska cesta 29, 1000 Ljubljana",", MLADINSKA KNJIGA ZALOŽBA d.d."
BODOČNOST podjetje za rehabilitacijo in zaposlitev invalidov Maribor d.o.o.,BODOČNOST podjetje za rehabilitacijo in zaposlitev invalidov Maribor d.o.o.,,"Dalmatinska ulica 1, 2000 Maribor",", BODOČNOST podjetje za rehabilitacijo in zaposlitev invalidov Maribor d.o.o."
"THERMANA D.D., DRUŽBA DOBREGA POČUTJA","THERMANA D.D., DRUŽBA DOBREGA POČUTJA",,"Zdraviliška cesta 6, 3270 Laško",", THERMANA D.D., DRUŽBA DOBREGA POČUTJA"
JAVNO PODJETJE KOMUNALA ČRNOMELJ d.o.o.,JAVNO PODJETJE KOMUNALA ČRNOMELJ d.o.o.,,"Belokranjska cesta 24 A, 8340 Črnomelj",", JAVNO PODJETJE KOMUNALA ČRNOMELJ d.o.o."
"ZAVAROVALNICA TRIGLAV, d.d.","ZAVAROVALNICA TRIGLAV, d.d.",,"Miklošičeva cesta 19, 1000 Ljubljana",", ZAVAROVALNICA TRIGLAV, d.d."
"KOMUNALA RADOVLJICA, javno podjetje za komunalno dejavnost, d.o.o.","KOMUNALA RADOVLJICA, javno podjetje za komunalno dejavnost, d.o.o.",,"Ljubljanska cesta 27, 4240 Radovljica",", KOMUNALA RADOVLJICA, javno podjetje za komunalno dejavnost, d.o.o."
"GIO gradnja industrijskih objektov, d.o.o., Ljubljana - v likvidaciji","GIO gradnja industrijskih objektov, d.o.o., Ljubljana - v likvidaciji",,"Dunajska cesta 160, 1000 Ljubljana",", GIO gradnja industrijskih objektov, d.o.o., Ljubljana - v likvidaciji"
"ZUM urbanizem, planiranje, projektiranje d.o.o.","ZUM urbanizem, planiranje, projektiranje d.o.o.",,"Grajska ulica 7, 2000 Maribor",", ZUM urbanizem, planiranje, projektiranje d.o.o."
"NIGRAD, komunalno podjetje, d.d.","NIGRAD, komunalno podjetje, d.d.",,"Zagrebška cesta 30, 2000 Maribor",", NIGRAD, komunalno podjetje, d.d."
"KOMUNALA KRANJ, javno podjetje, d.o.o.","KOMUNALA KRANJ, javno podjetje, d.o.o.",,"Ulica Mirka Vadnova 1, 4000 Kranj",", KOMUNALA KRANJ, javno podjetje, d.o.o."
JAVNO PODJETJE KOMUNALA CERKNICA d.o.o. Cerknica,JAVNO PODJETJE KOMUNALA CERKNICA d.o.o. Cerknica,,"Notranjska cesta 44, 1380 Cerknica",", JAVNO PODJETJE KOMUNALA CERKNICA d.o.o. Cerknica"
JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,,"Ulica 15.maja 13, 6000 Koper - Capodistria",", JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l."
JAVNO KOMUNALNO PODJETJE KOMUNALA KOČEVJE d.o.o.,JAVNO KOMUNALNO PODJETJE KOMUNALA KOČEVJE d.o.o.,,"Tesarska ulica 10, 1330 Kočevje",", JAVNO KOMUNALNO PODJETJE KOMUNALA KOČEVJE d.o.o."
"SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.","SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o.",,"Nasipna ulica 64, 2000 Maribor",", SNAGA, družba za ravnanje z odpadki in druge komunalne storitve, d.o.o."
MARIBORSKI VODOVOD javno podjetje d.d.,MARIBORSKI VODOVOD javno podjetje d.d.,,"Jadranska cesta 24, 2000 Maribor",", MARIBORSKI VODOVOD javno podjetje d.d."
