Title,First Name,E-mail Address,Business Street,Company
"ZAVOD ZA USPOSABLJANJE, DELO IN VARSTVO DR. MARIJANA BORŠTNARJA DORNAVA","ZAVOD ZA USPOSABLJANJE, DELO IN VARSTVO DR. MARIJANA BORŠTNARJA DORNAVA",info@zavod-dornava.si,"Dornava 128, 2252 Dornava",", ZAVOD ZA USPOSABLJANJE, DELO IN VARSTVO DR. MARIJANA BORŠTNARJA DORNAVA"
DOM UPOKOJENCEV PTUJ,DOM UPOKOJENCEV PTUJ,domptuj@domptuj.si,"Volkmerjeva cesta 10, 2250 Ptuj",", DOM UPOKOJENCEV PTUJ"
DOM UPOKOJENCEV IN OSKRBOVANCEV IMPOLJCA,DOM UPOKOJENCEV IN OSKRBOVANCEV IMPOLJCA,duo.impoljca@duo-impoljca.si,"Arto 13, 8293 Studenec",", DOM UPOKOJENCEV IN OSKRBOVANCEV IMPOLJCA"
DOM UPOKOJENCEV SEŽANA,DOM UPOKOJENCEV SEŽANA,domupokojencev.sezana@siol.net,"Ulica Ivana Turšiča 6, 6210 Sežana",", DOM UPOKOJENCEV SEŽANA"
VRTEC OTONA ŽUPANČIČA SLOVENSKA BISTRICA,VRTEC OTONA ŽUPANČIČA SLOVENSKA BISTRICA,vrtec.slo-bistrica@guest.arnes.si,"Zidanškova ulica 1 A, 2310 Slovenska Bistrica",", VRTEC OTONA ŽUPANČIČA SLOVENSKA BISTRICA"
"CENTER SLEPIH, SLABOVIDNIH IN STAREJŠIH ŠKOFJA LOKA","CENTER SLEPIH, SLABOVIDNIH IN STAREJŠIH ŠKOFJA LOKA",info@css-sl.si,"Stara Loka 31, 4220 Škofja Loka",", CENTER SLEPIH, SLABOVIDNIH IN STAREJŠIH ŠKOFJA LOKA"
DOM DR. JOŽETA POTRČA POLJČANE,DOM DR. JOŽETA POTRČA POLJČANE,info@dom-poljcane.si,"Potrčeva ulica 1, 2319 Poljčane",", DOM DR. JOŽETA POTRČA POLJČANE"
DOM STAREJŠIH OBČANOV LJUBLJANA VIČ RUDNIK,DOM STAREJŠIH OBČANOV LJUBLJANA VIČ RUDNIK,Dom.Vic@dso.vic.si,"Cesta na Bokalce 51, 1000 Ljubljana",", DOM STAREJŠIH OBČANOV LJUBLJANA VIČ RUDNIK"
"Center za usposabljanje, vzgojo in izobraževanje Janeza Levca Ljubljana","Center za usposabljanje, vzgojo in izobraževanje Janeza Levca Ljubljana",zavod.zujlevec@guest.arnes.si,"Karlovška cesta 18, 1000 Ljubljana",", Center za usposabljanje, vzgojo in izobraževanje Janeza Levca Ljubljana"
DOM UPOKOJENCEV Podbrdo,DOM UPOKOJENCEV Podbrdo,gizela.jensko@dompodbrdo.si,"Podbrdo 33, 5243 Podbrdo",", DOM UPOKOJENCEV Podbrdo"
DOM UPOKOJENCEV VRHNIKA,DOM UPOKOJENCEV VRHNIKA,du-vrhnika@s5.net,"Idrijska cesta 13, 1360 Vrhnika",", DOM UPOKOJENCEV VRHNIKA"
Vrtec Manka Golarja Gornja Radgona,Vrtec Manka Golarja Gornja Radgona,vrtec.manka.golarja@siol.net,"Kocljeva ulica 2, 9250 Gornja Radgona",", Vrtec Manka Golarja Gornja Radgona"
VRTEC HRASTNIK,VRTEC HRASTNIK,slavica.pavlic@guest.arnes.si,"Novi log 11 A, 1430 Hrastnik",", VRTEC HRASTNIK"
VRTEC ANTONA MEDVEDA KAMNIK,VRTEC ANTONA MEDVEDA KAMNIK,info@vrtec-kamnik.si,"Novi trg 26 B, 1241 Kamnik",", VRTEC ANTONA MEDVEDA KAMNIK"
DOM UPOKOJENCEV KRANJ,DOM UPOKOJENCEV KRANJ,kranj@ssz-slo.si,"Cesta 1. maja 59, 4000 Kranj",", DOM UPOKOJENCEV KRANJ"
DOM UPOKOJENCEV CENTER Tabor - Poljane,DOM UPOKOJENCEV CENTER Tabor - Poljane,dom.tabor@siol.net,"Tabor 10, 1000 Ljubljana",", DOM UPOKOJENCEV CENTER Tabor - Poljane"
DOM LUKAVCI,DOM LUKAVCI,lukavci@ssz-slo.si,"Lukavci 9, 9242 Križevci pri Ljutomeru",", DOM LUKAVCI"
VRTEC JOŽICE FLANDER MARIBOR,VRTEC JOŽICE FLANDER MARIBOR,vrtec-jozice-flander.mb@guest.arnes.si,"Focheva ulica 51, 2000 Maribor",", VRTEC JOŽICE FLANDER MARIBOR"
VRTEC TEZNO MARIBOR,VRTEC TEZNO MARIBOR,vrtec.tezno@guest.arnes.si,"Dogoška cesta 20, 2000 Maribor",", VRTEC TEZNO MARIBOR"
GEODETSKI INŠTITUT SLOVENIJE,GEODETSKI INŠTITUT SLOVENIJE,info@gis.si,"Jamova cesta 2, 1000 Ljubljana",", GEODETSKI INŠTITUT SLOVENIJE"
RAZVOJNO IZOBRAŽEVALNI CENTER NOVO MESTO,RAZVOJNO IZOBRAŽEVALNI CENTER NOVO MESTO,ric@ric-nm.si,"Topliška cesta 2, 8000 Novo mesto",", RAZVOJNO IZOBRAŽEVALNI CENTER NOVO MESTO"
POSAVSKI MUZEJ BREŽICE,POSAVSKI MUZEJ BREŽICE,alenka.cernelic-kroselj@guest.arnes.si,"Cesta prvih borcev 1, 8250 Brežice",", POSAVSKI MUZEJ BREŽICE"
LJUDSKA UNIVERZA KOPER UNIVERSITA' POPOLARE CAPODISTRIA,LJUDSKA UNIVERZA KOPER UNIVERSITA' POPOLARE CAPODISTRIA,lu-koper@siol.net,"Cankarjeva ulica 33, 6000 Koper - Capodistria",", LJUDSKA UNIVERZA KOPER UNIVERSITA' POPOLARE CAPODISTRIA"
JAVNI ZAVOD CENE ŠTUPAR - CENTER ZA IZOBRAŽEVANJE LJUBLJANA,JAVNI ZAVOD CENE ŠTUPAR - CENTER ZA IZOBRAŽEVANJE LJUBLJANA,info@cene-stupar.si,"Linhartova cesta 13, 1000 Ljubljana",", JAVNI ZAVOD CENE ŠTUPAR - CENTER ZA IZOBRAŽEVANJE LJUBLJANA"
UNIVERZA V MARIBORU UNIVERZITETNA KNJIŽNICA MARIBOR,UNIVERZA V MARIBORU UNIVERZITETNA KNJIŽNICA MARIBOR,tajnistvo.ukm@um.si,"Gospejna ulica 10, 2000 Maribor",", UNIVERZA V MARIBORU UNIVERZITETNA KNJIŽNICA MARIBOR"
UMETNOSTNA GALERIJA MARIBOR,UMETNOSTNA GALERIJA MARIBOR,info@ugm.si,"Strossmayerjeva ulica 6, 2000 Maribor",", UMETNOSTNA GALERIJA MARIBOR"
GORIŠKI MUZEJ KROMBERK - NOVA GORICA,GORIŠKI MUZEJ KROMBERK - NOVA GORICA,goriski.muzej@siol.net,"Grajska cesta 1, 5000 Nova Gorica",", GORIŠKI MUZEJ KROMBERK - NOVA GORICA"
LJUDSKA UNIVERZA NOVA GORICA,LJUDSKA UNIVERZA NOVA GORICA,info@lung.si,"Cankarjeva ulica 8, 5000 Nova Gorica",", LJUDSKA UNIVERZA NOVA GORICA"
DOLENJSKI MUZEJ NOVO MESTO,DOLENJSKI MUZEJ NOVO MESTO,dolenjski.muzej@guest.arnes.si,"Muzejska ulica 7, 8000 Novo mesto",", DOLENJSKI MUZEJ NOVO MESTO"
KNJIŽNICA MIRANA JARCA NOVO MESTO,KNJIŽNICA MIRANA JARCA NOVO MESTO,knjiznicanm@nm-sik.si,"Rozmanova ulica 28, 8000 Novo mesto",", KNJIŽNICA MIRANA JARCA NOVO MESTO"
POMORSKI MUZEJ - MUSEO DEL MARE SERGEJ MAŠERA PIRAN - PIRANO,POMORSKI MUZEJ - MUSEO DEL MARE SERGEJ MAŠERA PIRAN - PIRANO,muzej@pommuz-pi.si,"Cankarjevo nabrežje 3, 6330 Piran - Pirano",", POMORSKI MUZEJ - MUSEO DEL MARE SERGEJ MAŠERA PIRAN - PIRANO"
MESTNA KNJIŽNICA PIRAN BIBLIOTECA CIVICA PIRANO,MESTNA KNJIŽNICA PIRAN BIBLIOTECA CIVICA PIRANO,oriana.kosuta@pir.sik.si,"Župančičeva ulica 4, 6330 Piran - Pirano",", MESTNA KNJIŽNICA PIRAN BIBLIOTECA CIVICA PIRANO"
OBALNE GALERIJE PIRAN GALLERIE COSTIERE PIRANO,OBALNE GALERIJE PIRAN GALLERIE COSTIERE PIRANO,info@obalne-galerije.si,"Tartinijev trg 3, 6330 Piran - Pirano",", OBALNE GALERIJE PIRAN GALLERIE COSTIERE PIRANO"
KOSOVELOVA KNJIŽNICA SEŽANA,KOSOVELOVA KNJIŽNICA SEŽANA,kosovelova.knjiznica@gest.arnest.si,"Ulica Mirka Pirca 1, 6210 Sežana",", KOSOVELOVA KNJIŽNICA SEŽANA"
UPI Ljudska univerza Žalec,UPI Ljudska univerza Žalec,lu-zalec@upi.si,"Ulica Ivanke Uranjek 6, 3310 Žalec",", UPI Ljudska univerza Žalec"
Javni zavod Knjižnica Gornja Radgona,Javni zavod Knjižnica Gornja Radgona,info@lu-gradgona.si,"Trg svobode 4, 9250 Gornja Radgona",", Javni zavod Knjižnica Gornja Radgona"
OBČINSKA KNJIŽNICA JESENICE,OBČINSKA KNJIŽNICA JESENICE,info@knjiznica-jesenice.si,"Trg Toneta Čufarja 4, 4270 Jesenice",", OBČINSKA KNJIŽNICA JESENICE"
Mestna knjižnica Kranj,Mestna knjižnica Kranj,mkk@mkk.si,"Gregorčičeva ulica 1, 4000 Kranj",", Mestna knjižnica Kranj"
ŽIVALSKI VRT LJUBLJANA,ŽIVALSKI VRT LJUBLJANA,info@zoo.si,"Večna pot 70, 1000 Ljubljana",", ŽIVALSKI VRT LJUBLJANA"
MUZEJ NARODNE OSVOBODITVE MARIBOR,MUZEJ NARODNE OSVOBODITVE MARIBOR,osebje@muzejno-mb.si,"Ulica heroja Tomšiča 5, 2000 Maribor",", MUZEJ NARODNE OSVOBODITVE MARIBOR"
ANDRAGOŠKI ZAVOD MARIBOR-LJUDSKA UNIVERZA,ANDRAGOŠKI ZAVOD MARIBOR-LJUDSKA UNIVERZA,info@azm-lu.si,"Maistrova ulica 5, 2000 Maribor",", ANDRAGOŠKI ZAVOD MARIBOR-LJUDSKA UNIVERZA"
GORIŠKA KNJIŽNICA FRANCETA BEVKA Nova Gorica,GORIŠKA KNJIŽNICA FRANCETA BEVKA Nova Gorica,goriska.knjiznica@ng.sik.si,"Trg Edvarda Kardelja 4, 5000 Nova Gorica",", GORIŠKA KNJIŽNICA FRANCETA BEVKA Nova Gorica"
KNJIŽNICA JOSIPA VOŠNJAKA SLOVENSKA BISTRICA,KNJIŽNICA JOSIPA VOŠNJAKA SLOVENSKA BISTRICA,knjižnicajv.slo-bistrica@guest.arnes.si,"Trg svobode 16, 2310 Slovenska Bistrica",", KNJIŽNICA JOSIPA VOŠNJAKA SLOVENSKA BISTRICA"
GLEDALIŠČE TONETA ČUFARJA JESENICE,GLEDALIŠČE TONETA ČUFARJA JESENICE,gtc@gledalisce-tc.si,"Trg Toneta Čufarja 4, 4270 Jesenice",", GLEDALIŠČE TONETA ČUFARJA JESENICE"
MESTNO GLEDALIŠČE LJUBLJANSKO,MESTNO GLEDALIŠČE LJUBLJANSKO,info@mgl.si,"Čopova ulica 14, 1000 Ljubljana",", MESTNO GLEDALIŠČE LJUBLJANSKO"
FESTIVAL LJUBLJANA,FESTIVAL LJUBLJANA,info@ljubljanafestival.si,"Trg francoske revolucije 1, 1000 Ljubljana",", FESTIVAL LJUBLJANA"
LEKARNA BREŽICE,LEKARNA BREŽICE,lekarna.brezic@siol.net,"Černelčeva cesta 8, 8250 Brežice",", LEKARNA BREŽICE"
CENTER ZA ZDRAVLJENJE BOLEZNI OTROK,CENTER ZA ZDRAVLJENJE BOLEZNI OTROK,center.zdravljenje.otrok@siol.net,"Šentvid pri Stični 44, 1296 Šentvid pri Stični",", CENTER ZA ZDRAVLJENJE BOLEZNI OTROK"
PSIHIATRIČNA BOLNIŠNICA IDRIJA,PSIHIATRIČNA BOLNIŠNICA IDRIJA,psihiatrija@pb-idrija.si,"Pot Sv. Antona 49, 5280 Idrija",", PSIHIATRIČNA BOLNIŠNICA IDRIJA"
SPLOŠNA BOLNIŠNICA JESENICE,SPLOŠNA BOLNIŠNICA JESENICE,info@sb-je.si,"Cesta maršala Tita 112, 4270 Jesenice",", SPLOŠNA BOLNIŠNICA JESENICE"
JAVNI ZAVOD MESTNE LEKARNE,JAVNI ZAVOD MESTNE LEKARNE,uprava@mestnelekarne.si,"Šutna 7, 1241 Kamnik",", JAVNI ZAVOD MESTNE LEKARNE"
ORTOPEDSKA BOLNIŠNICA VALDOLTRA OSPEDALE ORTOPEDICO VALDOLTRA,ORTOPEDSKA BOLNIŠNICA VALDOLTRA OSPEDALE ORTOPEDICO VALDOLTRA,info@ob-valdoltra.si,"Jadranska cesta 31, 6280 Ankaran - Ancarano",", ORTOPEDSKA BOLNIŠNICA VALDOLTRA OSPEDALE ORTOPEDICO VALDOLTRA"
OBALNE LEKARNE KOPER FARMACIE COSTIERE CAPODISTRIA,OBALNE LEKARNE KOPER FARMACIE COSTIERE CAPODISTRIA,ol.koper@siol.net,"Kidričeva ulica 2, 6000 Koper - Capodistria",", OBALNE LEKARNE KOPER FARMACIE COSTIERE CAPODISTRIA"
BOLNIŠNICA ZA GINEKOLOGIJO IN PORODNIŠTVO Kranj,BOLNIŠNICA ZA GINEKOLOGIJO IN PORODNIŠTVO Kranj,andreja.skafar@bgp-kranj.si,"Kidričeva cesta 38 A, 4000 Kranj",", BOLNIŠNICA ZA GINEKOLOGIJO IN PORODNIŠTVO Kranj"
GORENJSKE LEKARNE,GORENJSKE LEKARNE,uprava@gorenjske-lekarne.si,"Gosposvetska ulica 12, 4000 Kranj",", GORENJSKE LEKARNE"
Univerzitetni rehabilitacijski inštitut Republike Slovenije - Soča,Univerzitetni rehabilitacijski inštitut Republike Slovenije - Soča,info@ir-rs.si,"Linhartova cesta 51, 1000 Ljubljana",", Univerzitetni rehabilitacijski inštitut Republike Slovenije - Soča"
ZAVOD REPUBLIKE SLOVENIJE ZA TRANSFUZIJSKO medicino,ZAVOD REPUBLIKE SLOVENIJE ZA TRANSFUZIJSKO medicino,centrala@ztm.si,"Šlajmerjeva ulica 6, 1000 Ljubljana",", ZAVOD REPUBLIKE SLOVENIJE ZA TRANSFUZIJSKO medicino"
JAVNI ZAVOD LEKARNA LJUBLJANA,JAVNI ZAVOD LEKARNA LJUBLJANA,lekarna.ljubljana@lekarna-lj.si,"Komenskega ulica 11, 1000 Ljubljana",", JAVNI ZAVOD LEKARNA LJUBLJANA"
ZDRAVSTVENI DOM DR. ADOLFA DROLCA MARIBOR,ZDRAVSTVENI DOM DR. ADOLFA DROLCA MARIBOR,info@zd-mb.si,"Ulica talcev 9, 2000 Maribor",", ZDRAVSTVENI DOM DR. ADOLFA DROLCA MARIBOR"
UNIVERZITETNI KLINIČNI CENTER MARIBOR,UNIVERZITETNI KLINIČNI CENTER MARIBOR,info@ukc-mb.si,"Ljubljanska ulica 5, 2000 Maribor",", UNIVERZITETNI KLINIČNI CENTER MARIBOR"
JAVNI ZDRAVSTVENI ZAVOD MARIBORSKE LEKARNE MARIBOR,JAVNI ZDRAVSTVENI ZAVOD MARIBORSKE LEKARNE MARIBOR,info@mb-lekarne.si,"Minařikova ulica 6, 2000 Maribor",", JAVNI ZDRAVSTVENI ZAVOD MARIBORSKE LEKARNE MARIBOR"
POMURSKE LEKARNE Murska Sobota,POMURSKE LEKARNE Murska Sobota,mirav@pomurske-lekarne.si,"Kocljeva ulica 2, 9000 Murska Sobota",", POMURSKE LEKARNE Murska Sobota"
GORIŠKA LEKARNA Nova Gorica,GORIŠKA LEKARNA Nova Gorica,info@goriskalekarna.si,"Rejčeva ulica 2, 5000 Nova Gorica",", GORIŠKA LEKARNA Nova Gorica"
ZDRAVSTVENI DOM TREBNJE,ZDRAVSTVENI DOM TREBNJE,info@zd-tr.si,"Goliev trg 3, 8210 Trebnje",", ZDRAVSTVENI DOM TREBNJE"
ZDRAVSTVENI DOM NOVO MESTO,ZDRAVSTVENI DOM NOVO MESTO,info@zd-nm.si,"Kandijska cesta 4, 8000 Novo mesto",", ZDRAVSTVENI DOM NOVO MESTO"
SPLOŠNA BOLNIŠNICA NOVO MESTO,SPLOŠNA BOLNIŠNICA NOVO MESTO,tajnistvo@sb-nm.si,"Šmihelska cesta 1, 8000 Novo mesto",", SPLOŠNA BOLNIŠNICA NOVO MESTO"
PSIHIATRIČNA BOLNIŠNICA ORMOŽ,PSIHIATRIČNA BOLNIŠNICA ORMOŽ,pbo.tajnistvo@siol.net,"Ptujska cesta 33, 2270 Ormož",", PSIHIATRIČNA BOLNIŠNICA ORMOŽ"
SPLOŠNA BOLNIŠNICA DR. JOŽETA POTRČA PTUJ,SPLOŠNA BOLNIŠNICA DR. JOŽETA POTRČA PTUJ,tajnistvo@sb-ptuj.si,"Potrčeva cesta 23, 2250 Ptuj",", SPLOŠNA BOLNIŠNICA DR. JOŽETA POTRČA PTUJ"
PSIHIATRIČNA BOLNIŠNICA BEGUNJE,PSIHIATRIČNA BOLNIŠNICA BEGUNJE,tajnistvo@pb-begunje.si,"Begunje na Gorenjskem 55, 4275 Begunje na Gorenjskem",", PSIHIATRIČNA BOLNIŠNICA BEGUNJE"
BOLNIŠNICA SEŽANA,BOLNIŠNICA SEŽANA,info@bsezana.si,"Cankarjeva ulica 4, 6210 Sežana",", BOLNIŠNICA SEŽANA"
SPLOŠNA BOLNIŠNICA SLOVENJ GRADEC,SPLOŠNA BOLNIŠNICA SLOVENJ GRADEC,info@sb-sg.si,"Gosposvetska cesta 1, 2380 Slovenj Gradec",", SPLOŠNA BOLNIŠNICA SLOVENJ GRADEC"
LEKARNA SLOVENSKA BISTRICA,LEKARNA SLOVENSKA BISTRICA,lekarna.center@lekarna-slb.si,"Partizanska ulica 1, 2310 Slovenska Bistrica",", LEKARNA SLOVENSKA BISTRICA"
SPLOŠNA BOLNIŠNICA TRBOVLJE,SPLOŠNA BOLNIŠNICA TRBOVLJE,sbt.Trbovlje@SB-Trbovlje.si,"Rudarska cesta 9, 1420 Trbovlje",", SPLOŠNA BOLNIŠNICA TRBOVLJE"
VARSTVENO DELOVNI CENTER TONČKE HOČEVAR,VARSTVENO DELOVNI CENTER TONČKE HOČEVAR,info@vdc.si,"Vodnikova cesta 56, 1000 Ljubljana",", VARSTVENO DELOVNI CENTER TONČKE HOČEVAR"
VRTEC POBREŽJE MARIBOR,VRTEC POBREŽJE MARIBOR,vrtec.pobrezje@siol.net,"Cesta XIV. divizije 14 A, 2000 Maribor",", VRTEC POBREŽJE MARIBOR"
VRTEC MORNARČEK PIRAN - SCUOLA DELL' INFANZIA MORNARČEK PIRANO,VRTEC MORNARČEK PIRAN - SCUOLA DELL' INFANZIA MORNARČEK PIRANO,vrtec.piran-mornarcek@guest.arnes.si,"Ulica IX. korpusa 40 A, 6330 Piran - Pirano",", VRTEC MORNARČEK PIRAN - SCUOLA DELL' INFANZIA MORNARČEK PIRANO"
VRTCI OBČINE ŽALEC,VRTCI OBČINE ŽALEC,vrtec.zalec@siol.net,"Prežihova ulica 2, 3310 Žalec",", VRTCI OBČINE ŽALEC"
VRTEC OTONA ŽUPANČIČA,VRTEC OTONA ŽUPANČIČA,vrtec-o.zupancic@guest.arnes.si,"Parmska cesta 41, 1000 Ljubljana",", VRTEC OTONA ŽUPANČIČA"
MARIBORSKA KNJIŽNICA Maribor Public Library,MARIBORSKA KNJIŽNICA Maribor Public Library,info@mb.sik.si,"Rotovški trg 2, 2000 Maribor",", MARIBORSKA KNJIŽNICA Maribor Public Library"
SPLOŠNA BOLNIŠNICA DR. FRANCA DERGANCA Nova Gorica,SPLOŠNA BOLNIŠNICA DR. FRANCA DERGANCA Nova Gorica,tajnistvo.direktorja@bolnisnica-go.si,"Ulica padlih borcev 13 A, 5290 Šempeter pri Gorici",", SPLOŠNA BOLNIŠNICA DR. FRANCA DERGANCA Nova Gorica"
ONKOLOŠKI INŠTITUT LJUBLJANA,ONKOLOŠKI INŠTITUT LJUBLJANA,info@onko-i.si,"Zaloška cesta 2, 1000 Ljubljana",", ONKOLOŠKI INŠTITUT LJUBLJANA"
"CENTER ZA USPOSABLJANJE, DELO IN VARSTVO Črna na Koroškem","CENTER ZA USPOSABLJANJE, DELO IN VARSTVO Črna na Koroškem",info@cudvcrna.si,"Center 144, 2393 Črna na Koroškem",", CENTER ZA USPOSABLJANJE, DELO IN VARSTVO Črna na Koroškem"
TRUBARJEV DOM UPOKOJENCEV,TRUBARJEV DOM UPOKOJENCEV,loka@ssz-slo.si,"Loka pri Zidanem Mostu 48, 1434 Loka pri Zidanem Mostu",", TRUBARJEV DOM UPOKOJENCEV"
"LAMBRECHTOV DOM, SLOVENSKE KONJICE","LAMBRECHTOV DOM, SLOVENSKE KONJICE",skonjice@ssz-slo.si,"Šolska ulica 4, 3210 Slovenske Konjice",", LAMBRECHTOV DOM, SLOVENSKE KONJICE"
DOM UPOKOJENCEV ŠMARJE PRI JELŠAH,DOM UPOKOJENCEV ŠMARJE PRI JELŠAH,domsmarje@siol.net,"Rakeževa ulica 8, 3240 Šmarje pri Jelšah",", DOM UPOKOJENCEV ŠMARJE PRI JELŠAH"
DOM NINE POKORN GRMOVJE,DOM NINE POKORN GRMOVJE,dom_nine_pokorn.zalec@siol.net,"Pernovo 4 A, 3310 Žalec",", DOM NINE POKORN GRMOVJE"
DOM UPOKOJENCEV POLZELA,DOM UPOKOJENCEV POLZELA,dom.upokojencev-polzela@netsi.net,"Pot v Šenek 7, 3313 Polzela",", DOM UPOKOJENCEV POLZELA"
VRTEC CICIBAN NOVO MESTO,VRTEC CICIBAN NOVO MESTO,vrtec-ciciban.nm@guest.arnes.i,"Ragovska ulica 18, 8000 Novo mesto",", VRTEC CICIBAN NOVO MESTO"
POKRAJINSKI MUZEJ MARIBOR,POKRAJINSKI MUZEJ MARIBOR,museum@maribor.si,"Grajska ulica 2, 2000 Maribor",", POKRAJINSKI MUZEJ MARIBOR"
SLOVENSKO MLADINSKO GLEDALIŠČE LJUBLJANA,SLOVENSKO MLADINSKO GLEDALIŠČE LJUBLJANA,info@mladinsko-gl.si,"Vilharjeva cesta 11, 1000 Ljubljana",", SLOVENSKO MLADINSKO GLEDALIŠČE LJUBLJANA"
PIONIRSKI DOM - Center za kulturo mladih,PIONIRSKI DOM - Center za kulturo mladih,tajnistvo@pionirski-dom.si,"Vilharjeva cesta 11, 1000 Ljubljana",", PIONIRSKI DOM - Center za kulturo mladih"
VRTEC Nova Gorica,VRTEC Nova Gorica,vrtec-nova.gorica@guest.arnes.si,"Kidričeva ulica 34 C, 5000 Nova Gorica",", VRTEC Nova Gorica"
ZDRAVSTVENI DOM LJUBLJANA,ZDRAVSTVENI DOM LJUBLJANA,chc@zd-lj.si,"Metelkova ulica 9, 1000 Ljubljana",", ZDRAVSTVENI DOM LJUBLJANA"
ZDRAVSTVENI DOM BREŽICE,ZDRAVSTVENI DOM BREŽICE,mirjana.obranic@zd-brezice.si,"Černelčeva cesta 8, 8250 Brežice",", ZDRAVSTVENI DOM BREŽICE"
VZGOJNOVARSTVENI ZAVOD KEKEC GROSUPLJE,VZGOJNOVARSTVENI ZAVOD KEKEC GROSUPLJE,majda.fajdiga@guest.arnes.si,"Trubarjeva cesta 15, 1290 Grosuplje",", VZGOJNOVARSTVENI ZAVOD KEKEC GROSUPLJE"
DOM ANTONA SKALE MARIBOR,DOM ANTONA SKALE MARIBOR,dom.antona-skale@guest.arnes.si,"Majcigerjeva ulica 37, 2000 Maribor",", DOM ANTONA SKALE MARIBOR"
LUTKOVNO GLEDALIŠČE LJUBLJANA,LUTKOVNO GLEDALIŠČE LJUBLJANA,info@lgl.si,"Krekov trg 2, 1000 Ljubljana",", LUTKOVNO GLEDALIŠČE LJUBLJANA"
ZDRAVSTVENI DOM DR. JULIJA POLCA KAMNIK,ZDRAVSTVENI DOM DR. JULIJA POLCA KAMNIK,uprava@zdkamnik.si,"Novi trg 26, 1241 Kamnik",", ZDRAVSTVENI DOM DR. JULIJA POLCA KAMNIK"
VRTEC HANSA CHRISTIANA ANDERSENA,VRTEC HANSA CHRISTIANA ANDERSENA,vrtec.andersen@guest.arnes.si,"Rašiška ulica 7, 1000 Ljubljana",", VRTEC HANSA CHRISTIANA ANDERSENA"
VRTEC ŠENTVID,VRTEC ŠENTVID,vrtec.sentvid@guest.arnes.si,"Ulica pregnancev 6, 1210 Ljubljana - Šentvid",", VRTEC ŠENTVID"
DOM UPOKOJENCEV NOVA GORICA,DOM UPOKOJENCEV NOVA GORICA,gorica@ssz-slo.si,"Gregorčičeva ulica 16, 5000 Nova Gorica",", DOM UPOKOJENCEV NOVA GORICA"
DOM ZA VARSTVO ODRASLIH VELENJE,DOM ZA VARSTVO ODRASLIH VELENJE,dvov@siol.net,"Kidričeva cesta 23, 3320 Velenje",", DOM ZA VARSTVO ODRASLIH VELENJE"
VRTEC ZELENA JAMA Vzgojno izobraževalni zavod za predšolsko vzgojo,VRTEC ZELENA JAMA Vzgojno izobraževalni zavod za predšolsko vzgojo,vrtec.zelena-jama@guest.arnes.si,"Zvezna ulica 24, 1000 Ljubljana",", VRTEC ZELENA JAMA Vzgojno izobraževalni zavod za predšolsko vzgojo"
UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,gp.ukc@kclj.si,"Zaloška cesta 2, 1000 Ljubljana",", UNIVERZITETNI KLINIČNI CENTER LJUBLJANA"
DOM STAREJŠIH OBČANOV LJUBLJANA-ŠIŠKA,DOM STAREJŠIH OBČANOV LJUBLJANA-ŠIŠKA,siska@ssz-slo.si,"Kunaverjeva ulica 15, 1000 Ljubljana",", DOM STAREJŠIH OBČANOV LJUBLJANA-ŠIŠKA"
OSNOVNA ŠOLA KOSEZE,OSNOVNA ŠOLA KOSEZE,info@oskoseze.si,"Ledarska ulica 23, 1000 Ljubljana",", OSNOVNA ŠOLA KOSEZE"
ZDRAVSTVENI DOM HRASTNIK,ZDRAVSTVENI DOM HRASTNIK,zdhrastnik@siol.net,"Novi dom 11, 1430 Hrastnik",", ZDRAVSTVENI DOM HRASTNIK"
SPLOŠNA BOLNIŠNICA CELJE,SPLOŠNA BOLNIŠNICA CELJE,info@sb-celje.si,"Oblakova ulica 5, 3000 Celje",", SPLOŠNA BOLNIŠNICA CELJE"
"NIGRAD, komunalno podjetje, d.d.","NIGRAD, komunalno podjetje, d.d.",,"Zagrebška cesta 30, 2000 Maribor",", NIGRAD, komunalno podjetje, d.d."
Javni zavod Gasilska brigada Maribor,Javni zavod Gasilska brigada Maribor,info@gasilskizavod-maribor.si,"Cesta proletarskih brigad 21, 2000 Maribor",", Javni zavod Gasilska brigada Maribor"
Osnovna šola dr. Antona Trstenjaka Negova,Osnovna šola dr. Antona Trstenjaka Negova,os.negova@guest.arnes.si,"Negova 20, 9245 Spodnji Ivanjci",", Osnovna šola dr. Antona Trstenjaka Negova"
OSNOVNA ŠOLA FRANA ALBREHTA KAMNIK,OSNOVNA ŠOLA FRANA ALBREHTA KAMNIK,os.frana-albrehta@guest.arnes.si,"Šolska ulica 1, 1241 Kamnik",", OSNOVNA ŠOLA FRANA ALBREHTA KAMNIK"
OSNOVNA ŠOLA TOMA BREJCA,OSNOVNA ŠOLA TOMA BREJCA,os-tb.kamnik@guest.arnes.si,"Šutna 39, 1241 Kamnik",", OSNOVNA ŠOLA TOMA BREJCA"
OSNOVNA ŠOLA KOMENDA MOSTE,OSNOVNA ŠOLA KOMENDA MOSTE,o-komenda.lj@guest.arnes.si,"Glavarjeva cesta 37, 1218 Komenda",", OSNOVNA ŠOLA KOMENDA MOSTE"
