Title,First Name,E-mail Address,Business Street,Company
ORTODONT ORTODONTIJA AMBULANTA KOPER,ORTODONT ORTODONTIJA AMBULANTA KOPER,,"Vojkovo nabrežje 3, 6000 Koper - Capodistria",", ORTODONT ORTODONTIJA AMBULANTA KOPER"
ZDRAVSTVENI ZAVOD FAGANELJ BUT MARIBOR,ZDRAVSTVENI ZAVOD FAGANELJ BUT MARIBOR,,"Gosposvetska cesta 41, 2000 Maribor",", ZDRAVSTVENI ZAVOD FAGANELJ BUT MARIBOR"
ZDRAVSTVENI ZAVOD MEDICINSKI CENTER ŠINIGOJ NOVA GORICA,ZDRAVSTVENI ZAVOD MEDICINSKI CENTER ŠINIGOJ NOVA GORICA,,"Sedejeva ulica 6, 5000 Nova Gorica",", ZDRAVSTVENI ZAVOD MEDICINSKI CENTER ŠINIGOJ NOVA GORICA"
ZASEBNI ZDRAVSTVENI ZAVOD NEUROVITA,ZASEBNI ZDRAVSTVENI ZAVOD NEUROVITA,,"Komenskega ulica 32, 1000 Ljubljana",", ZASEBNI ZDRAVSTVENI ZAVOD NEUROVITA"
"LOKALNA ENERGETSKA AGENTURA SPODNJE PODRAVJE, ZAVOD ZA PROMOCIJO IN POSPEŠEVANJE TRAJNOSTNEGA ENERGETSKEGA RAZVOJA, PTUJ","LOKALNA ENERGETSKA AGENTURA SPODNJE PODRAVJE, ZAVOD ZA PROMOCIJO IN POSPEŠEVANJE TRAJNOSTNEGA ENERGETSKEGA RAZVOJA, PTUJ",,"Prešernova ulica 18, 2250 Ptuj",", LOKALNA ENERGETSKA AGENTURA SPODNJE PODRAVJE, ZAVOD ZA PROMOCIJO IN POSPEŠEVANJE TRAJNOSTNEGA ENERGETSKEGA RAZVOJA, PTUJ"
"MEDIFAS, Mediteranski inštitut za sodobne študije MEDIFAS, Mediterranean Institute for Advanced Studies","MEDIFAS, Mediteranski inštitut za sodobne študije MEDIFAS, Mediterranean Institute for Advanced Studies",,"Mednarodni prehod 6, 5290 Šempeter pri Gorici",", MEDIFAS, Mediteranski inštitut za sodobne študije MEDIFAS, Mediterranean Institute for Advanced Studies"
FAKULTETA ZA ZDRAVSTVENE VEDE NOVO MESTO,FAKULTETA ZA ZDRAVSTVENE VEDE NOVO MESTO,,"Na Loko 2, 8000 Novo mesto",", FAKULTETA ZA ZDRAVSTVENE VEDE NOVO MESTO"
ZDRAVSTVENI ZAVOD RESCHNER,ZDRAVSTVENI ZAVOD RESCHNER,,"Smoletova ulica 18, 1000 Ljubljana",", ZDRAVSTVENI ZAVOD RESCHNER"
INOVACIJSKO-RAZVOJNI INŠTITUT UNIVERZE V LJUBLJANI,INOVACIJSKO-RAZVOJNI INŠTITUT UNIVERZE V LJUBLJANI,,"Kongresni trg 12, 1000 Ljubljana",", INOVACIJSKO-RAZVOJNI INŠTITUT UNIVERZE V LJUBLJANI"
ZAVOD MEDGENERACIJSKO SREDIŠČE KOMENDA,ZAVOD MEDGENERACIJSKO SREDIŠČE KOMENDA,,"Glavarjeva cesta 104, 1218 Komenda",", ZAVOD MEDGENERACIJSKO SREDIŠČE KOMENDA"
ZDRAVSTVENI ZAVOD PULMORADIX VELENJE,ZDRAVSTVENI ZAVOD PULMORADIX VELENJE,,"Cesta I 23, 3320 Velenje",", ZDRAVSTVENI ZAVOD PULMORADIX VELENJE"
SOCIALNO VARSTVENI ZAVOD TABER,SOCIALNO VARSTVENI ZAVOD TABER,,"Trg Davorina Jenka 13, 4207 Cerklje na Gorenjskem",", SOCIALNO VARSTVENI ZAVOD TABER"
ZAVOD ZA IZGRADNJO CENTRA ZA STAREJŠE OBČANE VIPAVA,ZAVOD ZA IZGRADNJO CENTRA ZA STAREJŠE OBČANE VIPAVA,,"Podnanos 66 A, 5272 Podnanos",", ZAVOD ZA IZGRADNJO CENTRA ZA STAREJŠE OBČANE VIPAVA"
Fakulteta za medije,Fakulteta za medije,,"Leskoškova cesta 9 E, 1000 Ljubljana",", Fakulteta za medije"
ZDRAVSTVENI ZAVOD KOPILOVIĆ PIRAN,ZDRAVSTVENI ZAVOD KOPILOVIĆ PIRAN,,"Fornače 35, 6330 Piran - Pirano",", ZDRAVSTVENI ZAVOD KOPILOVIĆ PIRAN"
"ZAVOD PLESNIČAR, zavod za zobozdravstvene in ortodontske storitve, Koper","ZAVOD PLESNIČAR, zavod za zobozdravstvene in ortodontske storitve, Koper",,"Dellavallejeva ulica 3, 6000 Koper - Capodistria",", ZAVOD PLESNIČAR, zavod za zobozdravstvene in ortodontske storitve, Koper"
Združenje izvajalcev zaposlitvene rehabilitacije v Republiki Sloveniji,Združenje izvajalcev zaposlitvene rehabilitacije v Republiki Sloveniji,,"Linhartova cesta 51, 1000 Ljubljana",", Združenje izvajalcev zaposlitvene rehabilitacije v Republiki Sloveniji"
Zavod za izgradnjo socialnega centra Vrtojba - v stečaju,Zavod za izgradnjo socialnega centra Vrtojba - v stečaju,,"Trg Ivana Roba 3 A, 5290 Šempeter pri Gorici",", Zavod za izgradnjo socialnega centra Vrtojba - v stečaju"
Fakulteta za organizacijske študije v Novem mestu,Fakulteta za organizacijske študije v Novem mestu,,"Novi trg 5, 8000 Novo mesto",", Fakulteta za organizacijske študije v Novem mestu"
"KARNIKA, zavod za osebno pomoč, svetovanje in razvoj znanja","KARNIKA, zavod za osebno pomoč, svetovanje in razvoj znanja",,"Vrtna ulica 24, 4294 Križe",", KARNIKA, zavod za osebno pomoč, svetovanje in razvoj znanja"
Evro-sredozemska univerza,Evro-sredozemska univerza,,"Sončna pot 20, 6320 Portorož - Portorose",", Evro-sredozemska univerza"
Razvojni center za vodikove tehnologije,Razvojni center za vodikove tehnologije,,"Reteče 4, 4220 Škofja Loka",", Razvojni center za vodikove tehnologije"
Visoka zdravstvena šola v Celju,Visoka zdravstvena šola v Celju,,"Mariborska cesta 7, 3000 Celje",", Visoka zdravstvena šola v Celju"
FIZIOTERAPEVTSKI ZAVOD MARCHETTI MARIBOR,FIZIOTERAPEVTSKI ZAVOD MARCHETTI MARIBOR,,"Ob gozdu 21, 2000 Maribor",", FIZIOTERAPEVTSKI ZAVOD MARCHETTI MARIBOR"
VISOKA ŠOLA ZA ZDRAVSTVENE VEDE SLOVENJ GRADEC,VISOKA ŠOLA ZA ZDRAVSTVENE VEDE SLOVENJ GRADEC,,"Glavni trg 1, 2380 Slovenj Gradec",", VISOKA ŠOLA ZA ZDRAVSTVENE VEDE SLOVENJ GRADEC"
"INŠTITUT ZA NUTRICIONISTIKO, Ljubljana","INŠTITUT ZA NUTRICIONISTIKO, Ljubljana",,"Tržaška cesta 40, 1000 Ljubljana",", INŠTITUT ZA NUTRICIONISTIKO, Ljubljana"
FAKULTETA ZA INDUSTRIJSKI INŽENIRING NOVO MESTO,FAKULTETA ZA INDUSTRIJSKI INŽENIRING NOVO MESTO,,"Šegova ulica 112, 8000 Novo mesto",", FAKULTETA ZA INDUSTRIJSKI INŽENIRING NOVO MESTO"
"INTEGRA INŠTITUT, Inštitut za razvoj človekovih potencialov Velenje","INTEGRA INŠTITUT, Inštitut za razvoj človekovih potencialov Velenje",,"Prešernova cesta 8, 3320 Velenje",", INTEGRA INŠTITUT, Inštitut za razvoj človekovih potencialov Velenje"
ZDRAVSTVENI ZAVOD RADI&RADI KOPER,ZDRAVSTVENI ZAVOD RADI&RADI KOPER,,"Beblerjeva ulica 7, 6000 Koper - Capodistria",", ZDRAVSTVENI ZAVOD RADI&RADI KOPER"
"Center odličnosti za biosenzoriko, instrumentacijo in procesno kontrolo","Center odličnosti za biosenzoriko, instrumentacijo in procesno kontrolo",,"Tovarniška cesta 26, 5270 Ajdovščina",", Center odličnosti za biosenzoriko, instrumentacijo in procesno kontrolo"
CENTER ODLIČNOSTI NIZKOOGLJIČNE TEHNOLOGIJE,CENTER ODLIČNOSTI NIZKOOGLJIČNE TEHNOLOGIJE,,"Hajdrihova ulica 19, 1000 Ljubljana",", CENTER ODLIČNOSTI NIZKOOGLJIČNE TEHNOLOGIJE"
"Center odličnosti za integrirane pristope v kemiji in biologiji proteinov, Ljubljana","Center odličnosti za integrirane pristope v kemiji in biologiji proteinov, Ljubljana",,"Jamova cesta 39, 1000 Ljubljana",", Center odličnosti za integrirane pristope v kemiji in biologiji proteinov, Ljubljana"
"Center odličnosti NAMASTE, zavod za raziskave in razvoj naprednih nekovinskih materialov s tehnologijami prihodnosti","Center odličnosti NAMASTE, zavod za raziskave in razvoj naprednih nekovinskih materialov s tehnologijami prihodnosti",,"Jamova cesta 39, 1000 Ljubljana",", Center odličnosti NAMASTE, zavod za raziskave in razvoj naprednih nekovinskih materialov s tehnologijami prihodnosti"
EN - FIST CENTER ODLIČNOSTI,EN - FIST CENTER ODLIČNOSTI,,"Trg Osvobodilne fronte 13, 1000 Ljubljana",", EN - FIST CENTER ODLIČNOSTI"
"Center odličnosti Vesolje, znanost in tehnologije","Center odličnosti Vesolje, znanost in tehnologije",,"Aškerčeva cesta 12, 1000 Ljubljana",", Center odličnosti Vesolje, znanost in tehnologije"
"Center odličnosti nanoznanosti in nanotehnologije - NANOCENTER, Ljubljana","Center odličnosti nanoznanosti in nanotehnologije - NANOCENTER, Ljubljana",,"Jamova cesta 39, 1000 Ljubljana",", Center odličnosti nanoznanosti in nanotehnologije - NANOCENTER, Ljubljana"
Center odličnosti polimerni materiali in tehnologije,Center odličnosti polimerni materiali in tehnologije,,"Hajdrihova ulica 19, 1000 Ljubljana",", Center odličnosti polimerni materiali in tehnologije"
VISOKA ŠOLA ZA HOTELIRSTVO IN TURIZEM BLED,VISOKA ŠOLA ZA HOTELIRSTVO IN TURIZEM BLED,,"Prešernova cesta 32, 4260 Bled",", VISOKA ŠOLA ZA HOTELIRSTVO IN TURIZEM BLED"
ZASEBNI VRTEC KOBACAJ,ZASEBNI VRTEC KOBACAJ,,"Velika Loka 47, 1290 Grosuplje",", ZASEBNI VRTEC KOBACAJ"
"BISTRA PROJEKTI, ZAVOD ZA IZVAJANJE PROJEKTOV PTUJ","BISTRA PROJEKTI, ZAVOD ZA IZVAJANJE PROJEKTOV PTUJ",,"Slovenski trg 6, 2250 Ptuj",", BISTRA PROJEKTI, ZAVOD ZA IZVAJANJE PROJEKTOV PTUJ"
Zavod za negospodarske dejavnosti Koušta Turnišče - v likvidaciji,Zavod za negospodarske dejavnosti Koušta Turnišče - v likvidaciji,,"Ulica Štefana Kovača 73, 9224 Turnišče",", Zavod za negospodarske dejavnosti Koušta Turnišče - v likvidaciji"
Visoka šola na Ptuju,Visoka šola na Ptuju,,"Vičava 1, 2250 Ptuj",", Visoka šola na Ptuju"
ZDRAVSTVENI ZAVOD D.D.M. KOPER,ZDRAVSTVENI ZAVOD D.D.M. KOPER,,"Obrtniška ulica 30, 6000 Koper - Capodistria",", ZDRAVSTVENI ZAVOD D.D.M. KOPER"
"ZAVOD ZA PATRONAŽO IN DOLGOTRAJNO OSKRBO NA DOMU, HRIBERŠEK DANICA, LOVRENC NA POHORJU","ZAVOD ZA PATRONAŽO IN DOLGOTRAJNO OSKRBO NA DOMU, HRIBERŠEK DANICA, LOVRENC NA POHORJU",,"Ob Radoljni 47, 2344 Lovrenc na Pohorju",", ZAVOD ZA PATRONAŽO IN DOLGOTRAJNO OSKRBO NA DOMU, HRIBERŠEK DANICA, LOVRENC NA POHORJU"
INŠTITUT ZA JAVNO UPRAVO pri Pravni fakulteti v Ljubljani,INŠTITUT ZA JAVNO UPRAVO pri Pravni fakulteti v Ljubljani,,"Poljanski nasip 2, 1000 Ljubljana",", INŠTITUT ZA JAVNO UPRAVO pri Pravni fakulteti v Ljubljani"
Inštitut za delo pri Pravni fakulteti v Ljubljani,Inštitut za delo pri Pravni fakulteti v Ljubljani,,"Poljanski nasip 2, 1000 Ljubljana",", Inštitut za delo pri Pravni fakulteti v Ljubljani"
INŠTITUT ZA KRIMINOLOGIJO PRI PRAVNI FAKULTETI V LJUBLJANI,INŠTITUT ZA KRIMINOLOGIJO PRI PRAVNI FAKULTETI V LJUBLJANI,,"Poljanski nasip 2, 1000 Ljubljana",", INŠTITUT ZA KRIMINOLOGIJO PRI PRAVNI FAKULTETI V LJUBLJANI"
INŠTITUT ZA RUDARSTVO GEOTEHNOLOGIJO IN OKOLJE,INŠTITUT ZA RUDARSTVO GEOTEHNOLOGIJO IN OKOLJE,,"Slovenčeva ulica 93, 1000 Ljubljana",", INŠTITUT ZA RUDARSTVO GEOTEHNOLOGIJO IN OKOLJE"
INŠTITUT ZA METALNE KONSTRUKCIJE,INŠTITUT ZA METALNE KONSTRUKCIJE,,"Mencingerjeva ulica 7, 1000 Ljubljana",", INŠTITUT ZA METALNE KONSTRUKCIJE"
CENTER ZA MEDNARODNO SODELOVANJE IN RAZVOJ oz. v angleškem jeziku Centre fot International Cooperation and Development,CENTER ZA MEDNARODNO SODELOVANJE IN RAZVOJ oz. v angleškem jeziku Centre fot International Cooperation and Development,,"Kardeljeva ploščad 1, 1000 Ljubljana",", CENTER ZA MEDNARODNO SODELOVANJE IN RAZVOJ oz. v angleškem jeziku Centre fot International Cooperation and Development"
Inštitut za varstvo pri delu in varstvo okolja Maribor,Inštitut za varstvo pri delu in varstvo okolja Maribor,,"Valvasorjeva ulica 73, 2000 Maribor",", Inštitut za varstvo pri delu in varstvo okolja Maribor"
"ELEKTROINŠTITUT MILAN VIDMAR inštitut za elektrogospodarstvo in elektroindustrijo, Ljubljana, Hajdrihova 2","ELEKTROINŠTITUT MILAN VIDMAR inštitut za elektrogospodarstvo in elektroindustrijo, Ljubljana, Hajdrihova 2",,"Hajdrihova ulica 2, 1000 Ljubljana",", ELEKTROINŠTITUT MILAN VIDMAR inštitut za elektrogospodarstvo in elektroindustrijo, Ljubljana, Hajdrihova 2"
GOSPODARSKA ZBORNICA SLOVENIJE CENTER ZA POSLOVNO USPOSABLJANJE,GOSPODARSKA ZBORNICA SLOVENIJE CENTER ZA POSLOVNO USPOSABLJANJE,,"Kardeljeva ploščad 27 A, 1000 Ljubljana",", GOSPODARSKA ZBORNICA SLOVENIJE CENTER ZA POSLOVNO USPOSABLJANJE"
SŽ - ŽELEZNIŠKI ZDRAVSTVENI DOM LJUBLJANA,SŽ - ŽELEZNIŠKI ZDRAVSTVENI DOM LJUBLJANA,,"Celovška cesta 4, 1000 Ljubljana",", SŽ - ŽELEZNIŠKI ZDRAVSTVENI DOM LJUBLJANA"
ŠKOFIJSKA GIMNAZIJA VIPAVA,ŠKOFIJSKA GIMNAZIJA VIPAVA,,"Goriška cesta 29, 5271 Vipava",", ŠKOFIJSKA GIMNAZIJA VIPAVA"
"EVROPSKI CENTER ZA ETNIČNE, REGIONALNE IN SOCIOLOŠKE ŠTUDIJE UNIVERZE V MARIBORU","EVROPSKI CENTER ZA ETNIČNE, REGIONALNE IN SOCIOLOŠKE ŠTUDIJE UNIVERZE V MARIBORU",,"Krekova ulica 2, 2000 Maribor",", EVROPSKI CENTER ZA ETNIČNE, REGIONALNE IN SOCIOLOŠKE ŠTUDIJE UNIVERZE V MARIBORU"
ZDRAVSTVENI ZAVOD REVITA,ZDRAVSTVENI ZAVOD REVITA,,"Peričeva ulica 31, 1000 Ljubljana",", ZDRAVSTVENI ZAVOD REVITA"
Center za uporabno matematiko in teoretično fiziko Univerze v Mariboru,Center za uporabno matematiko in teoretično fiziko Univerze v Mariboru,,"Krekova ulica 2, 2000 Maribor",", Center za uporabno matematiko in teoretično fiziko Univerze v Mariboru"
"ZAVOD SV. FRANČIŠKA SALEŠKEGA za vzgojo, izobraževanje in kulturne dejavnosti","ZAVOD SV. FRANČIŠKA SALEŠKEGA za vzgojo, izobraževanje in kulturne dejavnosti",,"Želimlje 46, 1291 Škofljica",", ZAVOD SV. FRANČIŠKA SALEŠKEGA za vzgojo, izobraževanje in kulturne dejavnosti"
ŽUPNIJSKI VRTEC VRHNIKA,ŽUPNIJSKI VRTEC VRHNIKA,,"Voljčeva cesta 21, 1360 Vrhnika",", ŽUPNIJSKI VRTEC VRHNIKA"
"AZUR, Zdravstveni zavod","AZUR, Zdravstveni zavod",,"Železniška ulica 5, 4248 Lesce",", AZUR, Zdravstveni zavod"
"ZAVOD REVITA, Center za izvenbolnišnično nevrologijo","ZAVOD REVITA, Center za izvenbolnišnično nevrologijo",,"Hrastje 30, 4000 Kranj",", ZAVOD REVITA, Center za izvenbolnišnično nevrologijo"
"ALMA MATER EUROPAEA - INSTITUTUM STUDIORUM HUMANITATIS FAKULTETA ZA PODIPLOMSKI HUMANISTIČNI ŠTUDIJ, LJUBLJANA","ALMA MATER EUROPAEA - INSTITUTUM STUDIORUM HUMANITATIS FAKULTETA ZA PODIPLOMSKI HUMANISTIČNI ŠTUDIJ, LJUBLJANA",,"Kardeljeva ploščad 1, 1000 Ljubljana",", ALMA MATER EUROPAEA - INSTITUTUM STUDIORUM HUMANITATIS FAKULTETA ZA PODIPLOMSKI HUMANISTIČNI ŠTUDIJ, LJUBLJANA"
INŠTITUT ANTONA TRSTENJAKA ZA GERONTOLOGIJO IN medgeneracijsko sožitje,INŠTITUT ANTONA TRSTENJAKA ZA GERONTOLOGIJO IN medgeneracijsko sožitje,,"Resljeva cesta 7, 1000 Ljubljana",", INŠTITUT ANTONA TRSTENJAKA ZA GERONTOLOGIJO IN medgeneracijsko sožitje"
MIKLAVŽEV VRTEC - ŽUPNIJSKI VRTEC,MIKLAVŽEV VRTEC - ŽUPNIJSKI VRTEC,,"Šolska pot 1, 1370 Logatec",", MIKLAVŽEV VRTEC - ŽUPNIJSKI VRTEC"
WALDORFSKA ŠOLA LJUBLJANA,WALDORFSKA ŠOLA LJUBLJANA,,"Streliška ulica 12, 1000 Ljubljana",", WALDORFSKA ŠOLA LJUBLJANA"
"ZAVOD DOM MARIJE IN MARTE - KARITAS LOGATEC, Dom za ostarele","ZAVOD DOM MARIJE IN MARTE - KARITAS LOGATEC, Dom za ostarele",,"Šolska pot 1, 1370 Logatec",", ZAVOD DOM MARIJE IN MARTE - KARITAS LOGATEC, Dom za ostarele"
ZDRAVSTVENI ZAVOD ZDRAVJE LJUBLJANA,ZDRAVSTVENI ZAVOD ZDRAVJE LJUBLJANA,,"Smoletova ulica 18, 1000 Ljubljana",", ZDRAVSTVENI ZAVOD ZDRAVJE LJUBLJANA"
"ZAVOD SV. STANISLAVA za vzgojo, izobraževanje in kulturne dejavnosti","ZAVOD SV. STANISLAVA za vzgojo, izobraževanje in kulturne dejavnosti",,"Štula 23, 1210 Ljubljana - Šentvid",", ZAVOD SV. STANISLAVA za vzgojo, izobraževanje in kulturne dejavnosti"
"SLOVENSKI INSTITUT ZA KAKOVOST IN MEROSLOVJE, Ljubljana","SLOVENSKI INSTITUT ZA KAKOVOST IN MEROSLOVJE, Ljubljana",,"Tržaška cesta 2, 1000 Ljubljana",", SLOVENSKI INSTITUT ZA KAKOVOST IN MEROSLOVJE, Ljubljana"
"ERUDIO IZOBRAŽEVALNI CENTER, Zavod za izobraževanje, svetovanje in organizacijo","ERUDIO IZOBRAŽEVALNI CENTER, Zavod za izobraževanje, svetovanje in organizacijo",,"Litostrojska cesta 40, 1000 Ljubljana",", ERUDIO IZOBRAŽEVALNI CENTER, Zavod za izobraževanje, svetovanje in organizacijo"
SICENTER Center za socialne indikatorje Firma v angleškem jeziku: SICENTER-Socio-economic Indicators Center,SICENTER Center za socialne indikatorje Firma v angleškem jeziku: SICENTER-Socio-economic Indicators Center,,"Brajnikova ulica 19, 1000 Ljubljana",", SICENTER Center za socialne indikatorje Firma v angleškem jeziku: SICENTER-Socio-economic Indicators Center"
SLOVENSKI INŠTITUT ZA REVIZIJO,SLOVENSKI INŠTITUT ZA REVIZIJO,,"Dunajska cesta 106, 1000 Ljubljana",", SLOVENSKI INŠTITUT ZA REVIZIJO"
MEDNARODNI INSTITUT ZA POTROŠNIŠKE RAZISKAVE,MEDNARODNI INSTITUT ZA POTROŠNIŠKE RAZISKAVE,,"Frankopanska ulica 5, 1000 Ljubljana",", MEDNARODNI INSTITUT ZA POTROŠNIŠKE RAZISKAVE"
FIZIOTERAPIJA Zavod za medicinsko rehabilitacijo Sežana,FIZIOTERAPIJA Zavod za medicinsko rehabilitacijo Sežana,,"Levstikova ulica 4, 6210 Sežana",", FIZIOTERAPIJA Zavod za medicinsko rehabilitacijo Sežana"
INŠTITUT ZA PREVENTIVNO MEDICINO INSTITUTE FOR PREVENTIVE MEDICINE,INŠTITUT ZA PREVENTIVNO MEDICINO INSTITUTE FOR PREVENTIVE MEDICINE,,"Tržaška cesta 118, 1000 Ljubljana",", INŠTITUT ZA PREVENTIVNO MEDICINO INSTITUTE FOR PREVENTIVE MEDICINE"
RAZVOJNI CENTER ORODJARSTVA SLOVENIJE (v angleščini: Slovenian Tool and Die Development Center),RAZVOJNI CENTER ORODJARSTVA SLOVENIJE (v angleščini: Slovenian Tool and Die Development Center),,"Kidričeva ulica 25, 3000 Celje",", RAZVOJNI CENTER ORODJARSTVA SLOVENIJE (v angleščini: Slovenian Tool and Die Development Center)"
REGIONALNI RAZVOJNI CENTER KOPER CENTRO REGIONALE DI SVILUPPO CAPODISTRIA,REGIONALNI RAZVOJNI CENTER KOPER CENTRO REGIONALE DI SVILUPPO CAPODISTRIA,,"Ulica 15.maja 19, 6000 Koper - Capodistria",", REGIONALNI RAZVOJNI CENTER KOPER CENTRO REGIONALE DI SVILUPPO CAPODISTRIA"
ANTONOV VRTEC,ANTONOV VRTEC,,"Škovine 1, 4228 Železniki",", ANTONOV VRTEC"
Raziskovalno-razvojno in umetniško središče Univerze v Mariboru,Raziskovalno-razvojno in umetniško središče Univerze v Mariboru,,"Krekova ulica 2, 2000 Maribor",", Raziskovalno-razvojno in umetniško središče Univerze v Mariboru"
MIKLAVŽEV ZAVOD MURSKA SOBOTA,MIKLAVŽEV ZAVOD MURSKA SOBOTA,,"Gregorčičeva ulica 2 A, 9000 Murska Sobota",", MIKLAVŽEV ZAVOD MURSKA SOBOTA"
"ORTHOS Zavod za ortodontijo in maksilofacialno ortopedijo, Ljubljana","ORTHOS Zavod za ortodontijo in maksilofacialno ortopedijo, Ljubljana",,"Celovška cesta 107, 1000 Ljubljana",", ORTHOS Zavod za ortodontijo in maksilofacialno ortopedijo, Ljubljana"
UNIVERZA V NOVI GORICI Mednarodno ime: University of Nova Gorica,UNIVERZA V NOVI GORICI Mednarodno ime: University of Nova Gorica,,"Vipavska cesta 13, 5000 Nova Gorica",", UNIVERZA V NOVI GORICI Mednarodno ime: University of Nova Gorica"
VZGOJNO-IZOBRAŽEVALNI ZAVOD ANTONA MARTINA SLOMŠKA MARIBOR,VZGOJNO-IZOBRAŽEVALNI ZAVOD ANTONA MARTINA SLOMŠKA MARIBOR,,"Vrbanska cesta 30, 2000 Maribor",", VZGOJNO-IZOBRAŽEVALNI ZAVOD ANTONA MARTINA SLOMŠKA MARIBOR"
"EDC - zavod za strokovno izobraževanje, Kranj","EDC - zavod za strokovno izobraževanje, Kranj",,"Gorenjesavska cesta 9, 4000 Kranj",", EDC - zavod za strokovno izobraževanje, Kranj"
GEA College - Fakulteta za podjetništvo,GEA College - Fakulteta za podjetništvo,,"Dunajska cesta 156, 1000 Ljubljana",", GEA College - Fakulteta za podjetništvo"
"MARIJIN VRTEC, CERKLJE","MARIJIN VRTEC, CERKLJE",,"Trg Davorina Jenka 14, 4207 Cerklje na Gorenjskem",", MARIJIN VRTEC, CERKLJE"
"PAPILOT Zavod za vzpodbujanje in razvijanje kvalitete življenja, Ljubljana","PAPILOT Zavod za vzpodbujanje in razvijanje kvalitete življenja, Ljubljana",,"Zasavska cesta 42, 1231 Ljubljana - Črnuče",", PAPILOT Zavod za vzpodbujanje in razvijanje kvalitete življenja, Ljubljana"
COMETT Zavod za pomoč in nego na domu,COMETT Zavod za pomoč in nego na domu,,"Tbilisijska ulica 57 B, 1000 Ljubljana",", COMETT Zavod za pomoč in nego na domu"
Center poslovne odličnosti Ekonomske fakultete Univerze v Ljubljani,Center poslovne odličnosti Ekonomske fakultete Univerze v Ljubljani,,"Kardeljeva ploščad 17, 1000 Ljubljana",", Center poslovne odličnosti Ekonomske fakultete Univerze v Ljubljani"
ZDRAVSTVENI ZAVOD DENTOR,ZDRAVSTVENI ZAVOD DENTOR,,"Bašelj 26 B, 4205 Preddvor",", ZDRAVSTVENI ZAVOD DENTOR"
"Mednarodni inštitut za razvoj logistike, zavod za raziskave na področjih transporta, prometa in logistike","Mednarodni inštitut za razvoj logistike, zavod za raziskave na področjih transporta, prometa in logistike",,"Lopata 60, 3000 Celje",", Mednarodni inštitut za razvoj logistike, zavod za raziskave na področjih transporta, prometa in logistike"
ZDRAVSTVENI ZAVOD MIRADENT KOPER,ZDRAVSTVENI ZAVOD MIRADENT KOPER,,"Cesta Zore Perello-Godina 1, 6000 Koper - Capodistria",", ZDRAVSTVENI ZAVOD MIRADENT KOPER"
"ZAVETIŠČE HORJUL, zavod za oskrbo, nego, zaščito in vzgojo hišnih in izgubljenih živali","ZAVETIŠČE HORJUL, zavod za oskrbo, nego, zaščito in vzgojo hišnih in izgubljenih živali",,"Smrečje 55, 1354 Horjul",", ZAVETIŠČE HORJUL, zavod za oskrbo, nego, zaščito in vzgojo hišnih in izgubljenih živali"
Mednarodni center za študije edukacijskih politik Univerze v Ljubljani Pedagoške fakultete,Mednarodni center za študije edukacijskih politik Univerze v Ljubljani Pedagoške fakultete,,"Kardeljeva ploščad 16, 1000 Ljubljana",", Mednarodni center za študije edukacijskih politik Univerze v Ljubljani Pedagoške fakultete"
"Inštitut za strokovno dejavnost in razvoj pri Medicinski fakulteti Univerze v Ljubljani, zavod","Inštitut za strokovno dejavnost in razvoj pri Medicinski fakulteti Univerze v Ljubljani, zavod",,"Zaloška cesta 4, 1000 Ljubljana",", Inštitut za strokovno dejavnost in razvoj pri Medicinski fakulteti Univerze v Ljubljani, zavod"
ZDRAVSTVENI ZAVOD DENTAN KOPER,ZDRAVSTVENI ZAVOD DENTAN KOPER,,"Benčičeva ulica 2 D, 6000 Koper - Capodistria",", ZDRAVSTVENI ZAVOD DENTAN KOPER"
"Za Jutri, Zavod za izobraževanje, vzgojo in svetovanje","Za Jutri, Zavod za izobraževanje, vzgojo in svetovanje",,"Javornik 18, 4000 Kranj",", Za Jutri, Zavod za izobraževanje, vzgojo in svetovanje"
Visoka šola Ravne na Koroškem,Visoka šola Ravne na Koroškem,,"Gačnikova pot 5, 2390 Ravne na Koroškem",", Visoka šola Ravne na Koroškem"
ZDRAVSTVENI ZAVOD ARTDENT BLED,ZDRAVSTVENI ZAVOD ARTDENT BLED,,"Kolodvorska cesta 3 C, 4260 Bled",", ZDRAVSTVENI ZAVOD ARTDENT BLED"
ZDRAVSTVENI ZAVOD ORTODONTIJA VALANT,ZDRAVSTVENI ZAVOD ORTODONTIJA VALANT,,"Spodnje Gameljne 106, 1211 Ljubljana - Šmartno",", ZDRAVSTVENI ZAVOD ORTODONTIJA VALANT"
"ZDRAVSTVENO SVETOVALNI ZAVOD MERC, VISOLE","ZDRAVSTVENO SVETOVALNI ZAVOD MERC, VISOLE",,"Visole 166 A, 2310 Slovenska Bistrica",", ZDRAVSTVENO SVETOVALNI ZAVOD MERC, VISOLE"
ZDRAVSTVENI ZAVOD ORTODONTIJA JUŽINA DOWHYJ,ZDRAVSTVENI ZAVOD ORTODONTIJA JUŽINA DOWHYJ,,"Cankarjeva ulica 56 B, 4240 Radovljica",", ZDRAVSTVENI ZAVOD ORTODONTIJA JUŽINA DOWHYJ"
