Title,First Name,E-mail Address,Business Street,Company
ZAVOD ZA IZGRADNJO CENTRA ZA STAREJŠE OBČANE VIPAVA,ZAVOD ZA IZGRADNJO CENTRA ZA STAREJŠE OBČANE VIPAVA,,"Podnanos 66 A, 5272 Podnanos",", ZAVOD ZA IZGRADNJO CENTRA ZA STAREJŠE OBČANE VIPAVA"
"CARGO LOGISTIC, Tovorni zračni promet d.o.o.","CARGO LOGISTIC, Tovorni zračni promet d.o.o.",,"Pristaniška ulica 8, 6000 Koper - Capodistria",", CARGO LOGISTIC, Tovorni zračni promet d.o.o."
"POHODNIŠTVO IN KOLESARJENJE, združenje za pohodništvo in kolesarjenje, gospodarsko interesno združenje","POHODNIŠTVO IN KOLESARJENJE, združenje za pohodništvo in kolesarjenje, gospodarsko interesno združenje",,"Dimičeva ulica 13, 1000 Ljubljana",", POHODNIŠTVO IN KOLESARJENJE, združenje za pohodništvo in kolesarjenje, gospodarsko interesno združenje"
Združenje slovenske fotovoltaike (ZSFV) gospodarsko interesno združenje,Združenje slovenske fotovoltaike (ZSFV) gospodarsko interesno združenje,,"Kidričeva ulica 25, 3000 Celje",", Združenje slovenske fotovoltaike (ZSFV) gospodarsko interesno združenje"
Združenje izvajalcev zaposlitvene rehabilitacije v Republiki Sloveniji,Združenje izvajalcev zaposlitvene rehabilitacije v Republiki Sloveniji,,"Linhartova cesta 51, 1000 Ljubljana",", Združenje izvajalcev zaposlitvene rehabilitacije v Republiki Sloveniji"
Zavod za izgradnjo socialnega centra Vrtojba - v stečaju,Zavod za izgradnjo socialnega centra Vrtojba - v stečaju,,"Trg Ivana Roba 3 A, 5290 Šempeter pri Gorici",", Zavod za izgradnjo socialnega centra Vrtojba - v stečaju"
Fakulteta za organizacijske študije v Novem mestu,Fakulteta za organizacijske študije v Novem mestu,,"Novi trg 5, 8000 Novo mesto",", Fakulteta za organizacijske študije v Novem mestu"
MEDNARODNO ZDRUŽENJE UPRAVLJAVCEV INFRASTRUKTURE ZA ŠPORT IN PROSTI ČAS,MEDNARODNO ZDRUŽENJE UPRAVLJAVCEV INFRASTRUKTURE ZA ŠPORT IN PROSTI ČAS,,"Slovenski trg 5, 4000 Kranj",", MEDNARODNO ZDRUŽENJE UPRAVLJAVCEV INFRASTRUKTURE ZA ŠPORT IN PROSTI ČAS"
Evro-sredozemska univerza,Evro-sredozemska univerza,,"Sončna pot 20, 6320 Portorož - Portorose",", Evro-sredozemska univerza"
Razvojni center za vodikove tehnologije,Razvojni center za vodikove tehnologije,,"Reteče 4, 4220 Škofja Loka",", Razvojni center za vodikove tehnologije"
Visoka zdravstvena šola v Celju,Visoka zdravstvena šola v Celju,,"Mariborska cesta 7, 3000 Celje",", Visoka zdravstvena šola v Celju"
VISOKA ŠOLA ZA ZDRAVSTVENE VEDE SLOVENJ GRADEC,VISOKA ŠOLA ZA ZDRAVSTVENE VEDE SLOVENJ GRADEC,,"Glavni trg 1, 2380 Slovenj Gradec",", VISOKA ŠOLA ZA ZDRAVSTVENE VEDE SLOVENJ GRADEC"
Skupnost gasilsko reševalnih zavodov Slovenije,Skupnost gasilsko reševalnih zavodov Slovenije,,"Vojkova cesta 19, 1000 Ljubljana",", Skupnost gasilsko reševalnih zavodov Slovenije"
FAKULTETA ZA INDUSTRIJSKI INŽENIRING NOVO MESTO,FAKULTETA ZA INDUSTRIJSKI INŽENIRING NOVO MESTO,,"Šegova ulica 112, 8000 Novo mesto",", FAKULTETA ZA INDUSTRIJSKI INŽENIRING NOVO MESTO"
"Center odličnosti za biosenzoriko, instrumentacijo in procesno kontrolo","Center odličnosti za biosenzoriko, instrumentacijo in procesno kontrolo",,"Tovarniška cesta 26, 5270 Ajdovščina",", Center odličnosti za biosenzoriko, instrumentacijo in procesno kontrolo"
CENTER ODLIČNOSTI NIZKOOGLJIČNE TEHNOLOGIJE,CENTER ODLIČNOSTI NIZKOOGLJIČNE TEHNOLOGIJE,,"Hajdrihova ulica 19, 1000 Ljubljana",", CENTER ODLIČNOSTI NIZKOOGLJIČNE TEHNOLOGIJE"
"Center odličnosti za integrirane pristope v kemiji in biologiji proteinov, Ljubljana","Center odličnosti za integrirane pristope v kemiji in biologiji proteinov, Ljubljana",,"Jamova cesta 39, 1000 Ljubljana",", Center odličnosti za integrirane pristope v kemiji in biologiji proteinov, Ljubljana"
"Center odličnosti NAMASTE, zavod za raziskave in razvoj naprednih nekovinskih materialov s tehnologijami prihodnosti","Center odličnosti NAMASTE, zavod za raziskave in razvoj naprednih nekovinskih materialov s tehnologijami prihodnosti",,"Jamova cesta 39, 1000 Ljubljana",", Center odličnosti NAMASTE, zavod za raziskave in razvoj naprednih nekovinskih materialov s tehnologijami prihodnosti"
EN - FIST CENTER ODLIČNOSTI,EN - FIST CENTER ODLIČNOSTI,,"Trg Osvobodilne fronte 13, 1000 Ljubljana",", EN - FIST CENTER ODLIČNOSTI"
"Center odličnosti Vesolje, znanost in tehnologije","Center odličnosti Vesolje, znanost in tehnologije",,"Aškerčeva cesta 12, 1000 Ljubljana",", Center odličnosti Vesolje, znanost in tehnologije"
"Center odličnosti nanoznanosti in nanotehnologije - NANOCENTER, Ljubljana","Center odličnosti nanoznanosti in nanotehnologije - NANOCENTER, Ljubljana",,"Jamova cesta 39, 1000 Ljubljana",", Center odličnosti nanoznanosti in nanotehnologije - NANOCENTER, Ljubljana"
Center odličnosti polimerni materiali in tehnologije,Center odličnosti polimerni materiali in tehnologije,,"Hajdrihova ulica 19, 1000 Ljubljana",", Center odličnosti polimerni materiali in tehnologije"
VISOKA ŠOLA ZA HOTELIRSTVO IN TURIZEM BLED,VISOKA ŠOLA ZA HOTELIRSTVO IN TURIZEM BLED,,"Prešernova cesta 32, 4260 Bled",", VISOKA ŠOLA ZA HOTELIRSTVO IN TURIZEM BLED"
"BISTRA PROJEKTI, ZAVOD ZA IZVAJANJE PROJEKTOV PTUJ","BISTRA PROJEKTI, ZAVOD ZA IZVAJANJE PROJEKTOV PTUJ",,"Slovenski trg 6, 2250 Ptuj",", BISTRA PROJEKTI, ZAVOD ZA IZVAJANJE PROJEKTOV PTUJ"
Zavod za negospodarske dejavnosti Koušta Turnišče - v likvidaciji,Zavod za negospodarske dejavnosti Koušta Turnišče - v likvidaciji,,"Ulica Štefana Kovača 73, 9224 Turnišče",", Zavod za negospodarske dejavnosti Koušta Turnišče - v likvidaciji"
"IN.Medica, podjetje za inovativne medicinske sisteme d.o.o.","IN.Medica, podjetje za inovativne medicinske sisteme d.o.o.",,"Levičnikova cesta 34, 8310 Šentjernej",", IN.Medica, podjetje za inovativne medicinske sisteme d.o.o."
Visoka šola na Ptuju,Visoka šola na Ptuju,,"Vičava 1, 2250 Ptuj",", Visoka šola na Ptuju"
USTANOVA FUNDACIJA SADNI GOZD,USTANOVA FUNDACIJA SADNI GOZD,,"Titov trg 2, 3320 Velenje",", USTANOVA FUNDACIJA SADNI GOZD"
"Ustanova v objemu skupnosti Kidričevo, ustanova za pomoč osebam iz ranljivih skupin občine Kidričevo","Ustanova v objemu skupnosti Kidričevo, ustanova za pomoč osebam iz ranljivih skupin občine Kidričevo",,"Ulica Borisa Kraigherja 25, 2325 Kidričevo",", Ustanova v objemu skupnosti Kidričevo, ustanova za pomoč osebam iz ranljivih skupin občine Kidričevo"
INŠTITUT ZA JAVNO UPRAVO pri Pravni fakulteti v Ljubljani,INŠTITUT ZA JAVNO UPRAVO pri Pravni fakulteti v Ljubljani,,"Poljanski nasip 2, 1000 Ljubljana",", INŠTITUT ZA JAVNO UPRAVO pri Pravni fakulteti v Ljubljani"
Inštitut za delo pri Pravni fakulteti v Ljubljani,Inštitut za delo pri Pravni fakulteti v Ljubljani,,"Poljanski nasip 2, 1000 Ljubljana",", Inštitut za delo pri Pravni fakulteti v Ljubljani"
INŠTITUT ZA KRIMINOLOGIJO PRI PRAVNI FAKULTETI V LJUBLJANI,INŠTITUT ZA KRIMINOLOGIJO PRI PRAVNI FAKULTETI V LJUBLJANI,,"Poljanski nasip 2, 1000 Ljubljana",", INŠTITUT ZA KRIMINOLOGIJO PRI PRAVNI FAKULTETI V LJUBLJANI"
INŠTITUT ZA RUDARSTVO GEOTEHNOLOGIJO IN OKOLJE,INŠTITUT ZA RUDARSTVO GEOTEHNOLOGIJO IN OKOLJE,,"Slovenčeva ulica 93, 1000 Ljubljana",", INŠTITUT ZA RUDARSTVO GEOTEHNOLOGIJO IN OKOLJE"
INŠTITUT ZA METALNE KONSTRUKCIJE,INŠTITUT ZA METALNE KONSTRUKCIJE,,"Mencingerjeva ulica 7, 1000 Ljubljana",", INŠTITUT ZA METALNE KONSTRUKCIJE"
CENTER ZA MEDNARODNO SODELOVANJE IN RAZVOJ oz. v angleškem jeziku Centre fot International Cooperation and Development,CENTER ZA MEDNARODNO SODELOVANJE IN RAZVOJ oz. v angleškem jeziku Centre fot International Cooperation and Development,,"Kardeljeva ploščad 1, 1000 Ljubljana",", CENTER ZA MEDNARODNO SODELOVANJE IN RAZVOJ oz. v angleškem jeziku Centre fot International Cooperation and Development"
ZDRUŽENJE ZDRAVSTVENIH ZAVODOV SLOVENIJE,ZDRUŽENJE ZDRAVSTVENIH ZAVODOV SLOVENIJE,,"Riharjeva ulica 38, 1000 Ljubljana",", ZDRUŽENJE ZDRAVSTVENIH ZAVODOV SLOVENIJE"
SKUPNOST ZAVODOV OSNOVNEGA ZDRAVSTVA KOROŠKE,SKUPNOST ZAVODOV OSNOVNEGA ZDRAVSTVA KOROŠKE,,"Ob Suhi 11, 2390 Ravne na Koroškem",", SKUPNOST ZAVODOV OSNOVNEGA ZDRAVSTVA KOROŠKE"
"ELEKTROINŠTITUT MILAN VIDMAR inštitut za elektrogospodarstvo in elektroindustrijo, Ljubljana, Hajdrihova 2","ELEKTROINŠTITUT MILAN VIDMAR inštitut za elektrogospodarstvo in elektroindustrijo, Ljubljana, Hajdrihova 2",,"Hajdrihova ulica 2, 1000 Ljubljana",", ELEKTROINŠTITUT MILAN VIDMAR inštitut za elektrogospodarstvo in elektroindustrijo, Ljubljana, Hajdrihova 2"
"TURISTIČNO ZDRUŽENJE PORTOROŽ, gospodarsko interesno združenje občine Piran ENTE PER IL TURISMO PORTOROSE, Gruppo d interesse economico del Comune di Pirano","TURISTIČNO ZDRUŽENJE PORTOROŽ, gospodarsko interesno združenje občine Piran ENTE PER IL TURISMO PORTOROSE, Gruppo d interesse economico del Comune di Pirano",,"Obala 16, 6320 Portorož - Portorose",", TURISTIČNO ZDRUŽENJE PORTOROŽ, gospodarsko interesno združenje občine Piran ENTE PER IL TURISMO PORTOROSE, Gruppo d interesse economico del Comune di Pirano"
ZVEZA LJUDSKIH UNIVERZ SLOVENIJE,ZVEZA LJUDSKIH UNIVERZ SLOVENIJE,,"Vojkova cesta 1, 1000 Ljubljana",", ZVEZA LJUDSKIH UNIVERZ SLOVENIJE"
POSLOVNA SKUPNOST OSNOVNIH ŠOL MARIBOR,POSLOVNA SKUPNOST OSNOVNIH ŠOL MARIBOR,,"Lackova cesta 4, 2000 Maribor",", POSLOVNA SKUPNOST OSNOVNIH ŠOL MARIBOR"
SKUPNOST MUZEJEV SLOVENIJE,SKUPNOST MUZEJEV SLOVENIJE,,"Prešernova cesta 20, 1000 Ljubljana",", SKUPNOST MUZEJEV SLOVENIJE"
SKUPNOST VRTCEV MARIBOR,SKUPNOST VRTCEV MARIBOR,,"Groharjeva ulica 22, 2000 Maribor",", SKUPNOST VRTCEV MARIBOR"
"EVROPSKI CENTER ZA ETNIČNE, REGIONALNE IN SOCIOLOŠKE ŠTUDIJE UNIVERZE V MARIBORU","EVROPSKI CENTER ZA ETNIČNE, REGIONALNE IN SOCIOLOŠKE ŠTUDIJE UNIVERZE V MARIBORU",,"Krekova ulica 2, 2000 Maribor",", EVROPSKI CENTER ZA ETNIČNE, REGIONALNE IN SOCIOLOŠKE ŠTUDIJE UNIVERZE V MARIBORU"
Center za uporabno matematiko in teoretično fiziko Univerze v Mariboru,Center za uporabno matematiko in teoretično fiziko Univerze v Mariboru,,"Krekova ulica 2, 2000 Maribor",", Center za uporabno matematiko in teoretično fiziko Univerze v Mariboru"
INŠTITUT ANTONA TRSTENJAKA ZA GERONTOLOGIJO IN medgeneracijsko sožitje,INŠTITUT ANTONA TRSTENJAKA ZA GERONTOLOGIJO IN medgeneracijsko sožitje,,"Resljeva cesta 7, 1000 Ljubljana",", INŠTITUT ANTONA TRSTENJAKA ZA GERONTOLOGIJO IN medgeneracijsko sožitje"
SKUPNOST ZAVODOV OSNOVNE ZDRAVSTVENE DEJAVNOSTI CELJSKE REGIJE,SKUPNOST ZAVODOV OSNOVNE ZDRAVSTVENE DEJAVNOSTI CELJSKE REGIJE,,"Gregorčičeva ulica 3, 3000 Celje",", SKUPNOST ZAVODOV OSNOVNE ZDRAVSTVENE DEJAVNOSTI CELJSKE REGIJE"
"SLOVENSKI INSTITUT ZA KAKOVOST IN MEROSLOVJE, Ljubljana","SLOVENSKI INSTITUT ZA KAKOVOST IN MEROSLOVJE, Ljubljana",,"Tržaška cesta 2, 1000 Ljubljana",", SLOVENSKI INSTITUT ZA KAKOVOST IN MEROSLOVJE, Ljubljana"
USTANOVA ZA POMOČ OTROKU Z RAKOM,USTANOVA ZA POMOČ OTROKU Z RAKOM,,"Bohoričeva ulica 20, 1000 Ljubljana",", USTANOVA ZA POMOČ OTROKU Z RAKOM"
"ZDRUŽENJE DELODAJALCEV SLOVENIJE Gospodarsko interesno združenje, Dimičeva 9, Ljubljana","ZDRUŽENJE DELODAJALCEV SLOVENIJE Gospodarsko interesno združenje, Dimičeva 9, Ljubljana",,"Dimičeva ulica 9, 1000 Ljubljana",", ZDRUŽENJE DELODAJALCEV SLOVENIJE Gospodarsko interesno združenje, Dimičeva 9, Ljubljana"
USTANOVA SLOVENSKA ZNANSTVENA FUNDACIJA,USTANOVA SLOVENSKA ZNANSTVENA FUNDACIJA,,"Štefanova ulica 15, 1000 Ljubljana",", USTANOVA SLOVENSKA ZNANSTVENA FUNDACIJA"
RAZVOJNI CENTER ORODJARSTVA SLOVENIJE (v angleščini: Slovenian Tool and Die Development Center),RAZVOJNI CENTER ORODJARSTVA SLOVENIJE (v angleščini: Slovenian Tool and Die Development Center),,"Kidričeva ulica 25, 3000 Celje",", RAZVOJNI CENTER ORODJARSTVA SLOVENIJE (v angleščini: Slovenian Tool and Die Development Center)"
REGIONALNI RAZVOJNI CENTER KOPER CENTRO REGIONALE DI SVILUPPO CAPODISTRIA,REGIONALNI RAZVOJNI CENTER KOPER CENTRO REGIONALE DI SVILUPPO CAPODISTRIA,,"Ulica 15.maja 19, 6000 Koper - Capodistria",", REGIONALNI RAZVOJNI CENTER KOPER CENTRO REGIONALE DI SVILUPPO CAPODISTRIA"
ZDRUŽENJE KABELSKIH OPERATERJEV SLOVENIJE GIZ,ZDRUŽENJE KABELSKIH OPERATERJEV SLOVENIJE GIZ,,"Celovška cesta 150, 1000 Ljubljana",", ZDRUŽENJE KABELSKIH OPERATERJEV SLOVENIJE GIZ"
Raziskovalno-razvojno in umetniško središče Univerze v Mariboru,Raziskovalno-razvojno in umetniško središče Univerze v Mariboru,,"Krekova ulica 2, 2000 Maribor",", Raziskovalno-razvojno in umetniško središče Univerze v Mariboru"
KONZORCIJ ZA NAMAKANJE PODRAVJA gospodarsko interesno združenje,KONZORCIJ ZA NAMAKANJE PODRAVJA gospodarsko interesno združenje,,"Kopališka ulica 14, 2325 Kidričevo",", KONZORCIJ ZA NAMAKANJE PODRAVJA gospodarsko interesno združenje"
ZDRUŽENJE IZOBRAŽEVALNIH INSTITUCIJ gospodarsko interesno združenje,ZDRUŽENJE IZOBRAŽEVALNIH INSTITUCIJ gospodarsko interesno združenje,,"Vrti 4, 1356 Dobrova",", ZDRUŽENJE IZOBRAŽEVALNIH INSTITUCIJ gospodarsko interesno združenje"
"TZ IZOLA - Turistično združenje Izola, g.i.z.","TZ IZOLA - Turistično združenje Izola, g.i.z.",,"Ljubljanska ulica 17, 6310 Izola - Isola",", TZ IZOLA - Turistično združenje Izola, g.i.z."
UNIVERZA V NOVI GORICI Mednarodno ime: University of Nova Gorica,UNIVERZA V NOVI GORICI Mednarodno ime: University of Nova Gorica,,"Vipavska cesta 13, 5000 Nova Gorica",", UNIVERZA V NOVI GORICI Mednarodno ime: University of Nova Gorica"
GOSPODARSKO INTERESNO ZDRUŽENJE GEODETSKIH IZVAJALCEV,GOSPODARSKO INTERESNO ZDRUŽENJE GEODETSKIH IZVAJALCEV,,"Jamova cesta 2, 1000 Ljubljana",", GOSPODARSKO INTERESNO ZDRUŽENJE GEODETSKIH IZVAJALCEV"
USTANOVA HIŠA EKSPERIMENTOV,USTANOVA HIŠA EKSPERIMENTOV,,"Trubarjeva cesta 39, 1000 Ljubljana",", USTANOVA HIŠA EKSPERIMENTOV"
Center poslovne odličnosti Ekonomske fakultete Univerze v Ljubljani,Center poslovne odličnosti Ekonomske fakultete Univerze v Ljubljani,,"Kardeljeva ploščad 17, 1000 Ljubljana",", Center poslovne odličnosti Ekonomske fakultete Univerze v Ljubljani"
"Mednarodni inštitut za razvoj logistike, zavod za raziskave na področjih transporta, prometa in logistike","Mednarodni inštitut za razvoj logistike, zavod za raziskave na področjih transporta, prometa in logistike",,"Lopata 60, 3000 Celje",", Mednarodni inštitut za razvoj logistike, zavod za raziskave na področjih transporta, prometa in logistike"
Mednarodni center za študije edukacijskih politik Univerze v Ljubljani Pedagoške fakultete,Mednarodni center za študije edukacijskih politik Univerze v Ljubljani Pedagoške fakultete,,"Kardeljeva ploščad 16, 1000 Ljubljana",", Mednarodni center za študije edukacijskih politik Univerze v Ljubljani Pedagoške fakultete"
"Inštitut za strokovno dejavnost in razvoj pri Medicinski fakulteti Univerze v Ljubljani, zavod","Inštitut za strokovno dejavnost in razvoj pri Medicinski fakulteti Univerze v Ljubljani, zavod",,"Zaloška cesta 4, 1000 Ljubljana",", Inštitut za strokovno dejavnost in razvoj pri Medicinski fakulteti Univerze v Ljubljani, zavod"
Visoka šola Ravne na Koroškem,Visoka šola Ravne na Koroškem,,"Gačnikova pot 5, 2390 Ravne na Koroškem",", Visoka šola Ravne na Koroškem"
VISOKA ŠOLA ZA UPRAVLJANJE PODEŽELJA GRM NOVO MESTO,VISOKA ŠOLA ZA UPRAVLJANJE PODEŽELJA GRM NOVO MESTO,,"Sevno 13, 8000 Novo mesto",", VISOKA ŠOLA ZA UPRAVLJANJE PODEŽELJA GRM NOVO MESTO"
Podiplomska šola ZRC SAZU,Podiplomska šola ZRC SAZU,,"Novi trg 2, 1000 Ljubljana",", Podiplomska šola ZRC SAZU"
DOM STAREJŠIH OBČANOV LOŠKI POTOK,DOM STAREJŠIH OBČANOV LOŠKI POTOK,,"Hrib-Loški Potok 104, 1318 Loški Potok",", DOM STAREJŠIH OBČANOV LOŠKI POTOK"
Zavod Hospic Ljubljana,Zavod Hospic Ljubljana,,"Komenskega ulica 11, 1000 Ljubljana",", Zavod Hospic Ljubljana"
Skupnost zavodov Konzorcij šolskih centrov,Skupnost zavodov Konzorcij šolskih centrov,,"Šegova ulica 112, 8000 Novo mesto",", Skupnost zavodov Konzorcij šolskih centrov"
"Slovensko inovacijsko stičišče, evropsko gospodarsko interesno združenje","Slovensko inovacijsko stičišče, evropsko gospodarsko interesno združenje",,"Večna pot 113, 1000 Ljubljana",", Slovensko inovacijsko stičišče, evropsko gospodarsko interesno združenje"
